_id,label
22732,000001000000010000
22733,000001000010010000
22736,000001000000000000
22737,110000000001011000
22738,000001000000010100
22739,000001000000000000
22740,110000000001011000
22741,000001000000000000
22742,000000000000000100
22743,000001000000010000
22744,010000000000000100
22745,000001000000000000
22747,000001000000000100
22749,000001001000010000
22750,110000000000001000
22751,000001001001010000
22752,010000000001011101
22756,010000000000011000
22757,011011001000111100
22758,110001000000010100
22759,001001000001010100
22760,000001000000001101
22762,000000000001000000
22763,000001000010010000
22764,000000001010000000
22765,000001000000010000
22767,000001000000010000
22768,000000001000000000
22769,001001000001010100
22771,010000000000011000
22772,010000000000011000
22774,000001000000010000
22775,000001000000000000
22777,000001000000010000
22780,000001000000010000
22781,110001000000011000
22782,000000000000010000
22783,000000000000000100
22784,000001000000011000
22785,000000000000010100
22786,000001000010010000
22787,000001000010010000
22790,010011000001011100
22791,001000000000000000
22792,010001001000111100
22793,000000000000010000
22794,000000000001000000
22796,110001000000001100
22798,010001001001111000
22799,000000000001010000
22800,010001000000001000
22801,000001000000000000
22802,110001000000011000
22803,010000101000111100
22804,000001000010010000
22805,010001000000010000
22806,000001000000000100
22807,010000000000000000
22808,011001000001011100
22809,000000000001010000
22811,000001000000010000
22812,000000000001010100
22817,010000001000010100
22818,000001000000000000
22819,000001000000000100
22820,000001000000010000
22821,010001000000000000
22822,010000001000001000
22823,000000001000010010
22824,000001000010010000
22825,000001000000010000
22826,000001000000010000
22827,010000000000011000
22828,000000001000000000
22830,010001000010011100
22831,000001000000010000
22833,000001000000000000
22836,000001000000010000
22837,000001000000010000
22839,000001000010010000
22840,010001000000000000
22841,000001000000000000
22842,100001001010000100
22843,000001000000010000
22844,000001000000000000
22849,010001001001111000
22850,000001000000000000
22851,010011000000000000
22853,010001000000001100
22854,000001001010000000
22855,000001000000010100
22859,000000000001010100
22860,000001000000000000
22861,000001000010010000
22865,000000000000010100
22866,010000001011111000
22869,110001000000101000
22870,000001001000000000
22871,000001000000010000
22872,000001000010010000
22873,010000000000011000
22876,000000000000010100
22877,000000000000010000
22878,010000001000011000
22880,100001000010010100
22881,010001000000011100
22882,000001000000000100
22884,000000000000000100
22885,000001000010010000
22887,000001000000000000
22888,000001000000010000
22889,000000000011010000
22890,000000001000010000
22891,010001000001001000
22894,000000000000000100
22895,010000000000011000
22896,000001000000000000
22897,000000000001010000
22898,000001000010010000
22899,000001000000010000
22901,000001000000010000
22902,010010001010011100
22904,000001000000010000
22905,000000000000000100
22908,000000001000000000
22909,000000001011010000
22910,010001001001011100
22911,000001000001000100
22913,010000000000001000
22914,000000000000010000
22915,000001000000010000
22920,000001000001000100
22921,110000000000001001
22922,000001101000010000
22923,000000000000000100
22924,000000000000010000
22925,000001000000010000
22926,010000000000101000
22927,000001000010010000
22928,010001000100101100
22929,100000000000010100
22930,010000000000011100
22931,000001000000010000
22934,010001000001011100
22936,010000000000011000
22937,110001000000001000
22939,010000000001011000
22940,000001000000010000
22941,000001000000010000
22942,000000000000000100
22946,000000000000010000
22948,000001000000010000
22949,000000001001010100
22950,010000000000001000
22952,000001000000000000
22953,010000000010001000
22954,000001000000010000
22956,000000000000010000
22957,010001000000001000
22958,010011001010001000
22960,010001000010001100
22961,000001000000000000
22962,110001000000001001
22963,010000000000001000
22964,000001001001010000
22965,000001001000010100
22966,000000001001010000
22968,000000000000000100
22969,000001000010010000
22970,000001000010000000
22971,000001000000000000
22973,110001000000001000
22974,000001000000010000
22975,010001001000001100
22977,010000000001001110
22981,000001000010010000
22983,010001001010011101
22984,000001000000010000
22985,000000000001010100
22987,000001000010010000
22988,000001000000010000
22989,000001000000010000
22990,000000000000000100
22992,110001000001011000
22993,010000000000001000
22996,000000000000000100
22997,001000000000010000
22998,000001000010010000
23000,100001000000000100
23001,000000001000000000
23002,000001000001010000
23003,000001000000000000
23004,000001000000000100
23005,000001000000000100
23006,010001000000000000
23007,000001000000010000
23008,000001000000010000
23009,000001000010010000
23010,000001000000010000
23011,010000000000011100
23013,000001000000000000
23014,000001000000010000
23015,000000000001010000
23016,000000000000010000
23019,000001000000000000
23020,001000000011010000
23021,000000000001010000
23023,000000000000010100
23025,010001000000011000
23026,000001000000000100
23027,010001000000001100
23028,000000000000010000
23030,000001000010010000
23031,000001000000010000
23033,010000000000011000
23034,000000000000010000
23035,010001000011011100
23036,000001000010010000
23037,000000000000010000
23038,000001000000010000
23040,000001000000010000
23041,000001000010010000
23043,000001000000010000
23044,000001000010000000
23045,000001000000010000
23047,010001000000001001
23049,000001000010010000
23050,000000000000010000
23051,110000000001011000
23052,010000000000001100
23053,000001000010000000
23054,010001000011011100
23057,000001000000010000
23058,000001000000010000
23060,000000000000010100
23061,010000000000001000
23062,000001000000000000
23063,110000000000011000
23065,000001000000010000
23066,000000000001010000
23067,010001000010001000
23069,000001000010010000
23070,000001001000010000
23071,000001000000010000
23072,001000000000010100
23073,000000000000010100
23074,010001000000001000
23075,010001000000001100
23076,010000001001011000
23077,000001000010010000
23079,100000000000000000
23080,000001000010010000
23082,000000000001010010
23085,000000001000000000
23086,000000000000010000
23087,000001000000010000
23088,000000000000010000
23090,010000000000011100
23091,000001000010001000
23092,000000001000000000
23094,000101000000010000
23095,000001000010010000
23097,010001000000001100
23098,010001001000101000
23099,000000000000000100
23100,000001000000010000
23101,000001000000010100
23102,000001000000010000
23103,000000000000010000
23105,010001001000000000
23107,000000000001010000
23109,010000000000001100
23110,000001000000010000
23115,000001000010010000
23117,000001000010010000
23120,000000000000000100
23121,010001001001111000
23122,000000000000010000
23123,010001000000001100
23125,000001000001011000
23127,000000000000000100
23128,010001000001101100
23129,000000000001010000
23131,000001000000010000
23132,000000000000010100
23134,000001000000010000
23136,000000000000010100
23137,000001000011000000
23138,010001000000001000
23139,110001000000011000
23140,010001000000001100
23141,000001000010010000
23144,000001000010010000
23145,000001000010010000
23146,000001000010010000
23147,000001000000010000
23148,010001000000001000
23150,000001000000000100
23151,000001000000000000
23152,000001000010010000
23153,010001000001000000
23155,000000000000000100
23158,000001000000000000
23159,010001000010011100
23160,000001000000010000
23161,000000000000000010
23162,000001000000010000
23166,000000000001010000
23167,000001000010010000
23168,000001000000010000
23169,000000000000000100
23171,000001000000000100
23172,110000000000011000
23175,110001000001001000
23176,000000000000000100
23177,000001000000010000
23178,000001000010010000
23179,000000000001010100
23180,000001000010010000
23181,000001000000010000
23183,010000000000011000
23184,000001000000000000
23186,110001000000001000
23187,000000000000010000
23188,000000000000010000
23189,000000000000010000
23191,000001000000010100
23193,000001000000010000
23195,010011000001001000
23197,000000000000010000
23198,000001000010010000
23199,000001000000000100
23200,110101000000101100
23201,000001000010010000
23202,110010001000101000
23204,010000000010001100
23205,000001001000000000
23206,000001000000000000
23207,100000000001010000
23208,000000000000010100
23210,000001000000010000
23211,010001000001011100
23212,010001000000001000
23215,000001000000010000
23216,000000000000010000
23217,000001000010010000
23218,010000000000001000
23219,000001000000010000
23223,000000000000010000
23225,010000000000011000
23227,010000000000000100
23228,000001000000010000
23230,010001001000011100
23236,000001000010010000
23237,000001000000000000
23238,000001000000000000
23240,000001000010010000
23241,000001000010010000
23242,000001000000000000
23244,000000000010000100
23246,010001000000000100
23247,010001000000011000
23248,000001000000010000
23249,000001000000000000
23250,000001000001010000
23251,000001000010010000
23253,000001000000010000
23254,010000000011011000
23257,000001000000010000
23258,010001000001011000
23259,000000001010010100
23260,000000000000010000
23262,000000000000010000
23264,000000000001010000
23266,000001000000010000
23267,000001000000000100
23268,000001000000000000
23269,000000001000010000
23272,000001000000000000
23274,000001000010010000
23276,010000000000001000
23277,000001000010010000
23278,010001000000001000
23279,000001000001010010
23280,000001000000010000
23282,000000000000000100
23286,010000000010001000
23288,000001000000010000
23289,000001000000010000
23294,000001000000010000
23295,000000000000010100
23297,000000001000000000
23299,000001000000000100
23301,100001000000000100
23303,110001000001011000
23304,010001000000001100
23305,010001000011011100
23306,000001000000000100
23308,010000000000011000
23309,000000000001010000
23310,000000000000010000
23311,010001000000011000
23312,000000000000101000
23313,000000000000010100
23315,000001000000010000
23319,000000000001010000
23320,100000000000000000
23322,010001000011011100
23323,000001010001010010
23324,010000000000011000
23326,010001000011011100
23327,000001000000010100
23330,000001000010010000
23332,010001000000001000
23333,000001000000010100
23335,000000001000000000
23336,000001000000010000
23338,010000000000011000
23339,000000000000010000
23341,000001000000010000
23343,000000000001010000
23344,010011001011011100
23347,000001000001000000
23349,010011001001001000
23352,000000000011000110
23353,000000000000010000
23354,000001000010010000
23355,010001000000000000
23356,010000001011111000
23357,010000000000001100
23359,010000000000011000
23360,000001000000010000
23361,000001000010010000
23362,010000000000011000
23364,000001000001010100
23366,000001000000000100
23367,000001000001010000
23368,000000000010000000
23369,000001000000000000
23370,010000001000011100
23371,000000000000000100
23373,000001000000010000
23375,000001000010010000
23379,010001001000111000
23380,000001000000010100
23381,110001001001011010
23382,010001000000000000
23383,011001000000011100
23384,000001000000000000
23385,000000000001010000
23386,000000000011010000
23387,010000001001011010
23388,000001000000000000
23389,000001000000010100
23391,110000000000001100
23392,000001000000000000
23396,010001001000011000
23397,000001000010010000
23398,000000000001010100
23399,000001000000010000
23401,110001000000101000
23404,010000000000011000
23405,010000000000011000
23406,000001000010010000
23407,000000000000010000
23408,000001000010000000
23411,110000000000011000
23412,000000000001000000
23413,000001000001010010
23414,010001000000001100
23416,000001000000010000
23417,010000000000001000
23423,000001000001010000
23425,110000000000101100
23427,111001001011011000
23428,110101000000001100
23429,000000000000010000
23430,000000000001010100
23431,110001000011111000
23433,000001000000010000
23434,000001000000000000
23435,001001001000010100
23437,010000000001011010
23440,000011001000000000
23441,000001000000010000
23442,010000000000001100
23443,000001000010010000
23444,000001000010010000
23445,000000000000010100
23447,000000000001010010
23448,000001000001001000
23449,010011000001010100
23450,000001000010010000
23451,000001000000000100
23452,000001000000000000
23453,000001000010010000
23454,000001000000010000
23455,010001000000001100
23456,000001000000000100
23457,010000000000011000
23459,000000000001010100
23460,100001000000000000
23461,000001000000000000
23462,000001000000000000
23463,000001000000000100
23464,010001001000001000
23465,000000000000000010
23466,000000000001010000
23467,000001000000010000
23468,010000000000011000
23469,000001000010010000
23470,000001000000000000
23471,000001000000010000
23472,010000000000001000
23473,000001000010010000
23475,000001000000010000
23477,010000000000011000
23479,000000001000000000
23480,000000000000010000
23482,010001000000001000
23483,000001000001010100
23484,000001000000000100
23485,000001000000001000
23486,000001001000000000
23487,110001001001111100
23488,010000000000001100
23489,000000000001010100
23490,000001000010010000
23492,010001000011011100
23495,000000000000010000
23496,000000000010000000
23498,000000000001010000
23500,000001000000010000
23501,000001000000000100
23502,010000000000011000
23503,010000000000011000
23504,010001000000001100
23505,010001000000011000
23506,000001000000000000
23507,010000000001011000
23508,000000000000010100
23509,010000000000001000
23510,010000000000011100
23511,000001000000010000
23512,000001000001010000
23514,000000000000010000
23515,000000000000000100
23516,010001000001001100
23517,010001000000001100
23519,010001000001001000
23521,010000000000001100
23522,000001000010010000
23524,000001000000010000
23525,000001000010010000
23526,000000000000010000
23527,000001000010010000
23528,010000000000001100
23529,010001001001011000
23530,000001000000000000
23531,000001000010010000
23535,000001000001010100
23536,000001000010000000
23537,000001000000010000
23538,000001001000000000
23541,000001000000010000
23542,000001000000010000
23544,010001000000011000
23545,000000001011010000
23546,000001000000010000
23547,001001000000000000
23548,010000000001011000
23552,010001000000001100
23553,000001000000000100
23554,000000000000010100
23555,010001000000001100
23556,000001000000000000
23558,010001000011011100
23559,000001000000010000
23560,010000001000001100
23561,010000000000001100
23562,010001000011011100
23563,000000000001010000
23564,010001000011011100
23565,000001000000010000
23566,000000000001010000
23568,010000000000011000
23569,000000000000100100
23570,110000000001011000
23571,000000000000010000
23572,000000000001010100
23573,100000000000000000
23574,000001000000000000
23577,010000001011011000
23578,000000000000010100
23580,000001000000010000
23583,000000000010000000
23584,000000000000010000
23585,000001000001000000
23587,000000000000001000
23592,000001100001010000
23594,010001000000000000
23595,000000000000000100
23597,010001000011011100
23598,110001000000000100
23599,000001000000000000
23600,010000000000011100
23601,000001000000010000
23602,000001000000010000
23603,000001000010010000
23605,010001000001011100
23607,010001000000011000
23609,000000000000000100
23612,000001000010010000
23614,010001000000001000
23615,000001000000010000
23616,100001001000000000
23617,000001000000010000
23620,000001000000010000
23621,000001000000010000
23622,000001000000000000
23623,000001000000000000
23624,000001000000000000
23625,010001000001011100
23627,000000000000010000
23628,110001000000001100
23629,000001000010010000
23630,110000000001011100
23631,000001000000000000
23632,000000000000010000
23633,110000000000011110
23635,000001000010010000
23636,000001000000010000
23637,000000000001010000
23638,000000000000000100
23639,000000000000000100
23640,000001000000010000
23641,010001000000001000
23643,000001000000010000
23644,000000000000010000
23645,000000000000010100
23649,000001000000000000
23650,000001000000000100
23651,010001000000001000
23654,000001000010010000
23655,000001000000010000
23656,000000000000000100
23660,000000000000000100
23662,000001100001010000
23663,010001000001011000
23664,010001000000000000
23665,000000000001010000
23666,000000000000010000
23667,000000000000001000
23668,000001000010010000
23669,000001000011010000
23670,000000000000000100
23672,010001000000000100
23674,110001000000011000
23675,000000001000100000
23677,010000000000001000
23678,010001000000001000
23679,000001000000000000
23680,000001000010010000
23681,100000000000000100
23683,110000000000011000
23684,000001000010010000
23685,110001000000001000
23687,000001000000000000
23688,000001000000010000
23689,010000000000001001
23692,000001000000010000
23693,000001001000010000
23694,010000000001000000
23695,000000000000010000
23696,010001000000001100
23698,000000000001000000
23700,000001000000000000
23701,010000000000001000
23703,000000000010010000
23704,000000000000010000
23705,010001001001111100
23706,010001001000011000
23708,000001000010010000
23709,000010000010000000
23710,000001000010010000
23711,110101000000001100
23713,000001000010010000
23714,000001000000010000
23715,010001000001011000
23716,000000001000000000
23717,110001001000001000
23718,000001000000000000
23719,010001000000001000
23724,100000000000010000
23725,000000000001010010
23730,000001100001010000
23731,000001000000010000
23732,010001100001011100
23734,000000001000000000
23736,000000000000000100
23739,000001100001010000
23741,000000000000001000
23742,000000000000000100
23743,010000000000001100
23745,000001000000000000
23746,010001000011011100
23748,110000001000011000
23749,000001000000001000
23750,010000000000001000
23752,000000001000000000
23753,000001000000000000
23755,010000000000011000
23756,000001000000000000
23757,110001000000001000
23759,000001000000000000
23761,000000100001010000
23762,000000000000010100
23763,000001000000010000
23764,010000000000011000
23765,000001000010010000
23766,000000000000000100
23767,000001000010010000
23769,000000010000010100
23771,010001000100100100
23775,000001000000010000
23778,110001000000001000
23779,000001000000010000
23781,000001000010010000
23782,000001000000000000
23783,000000000000010000
23785,000001000000010000
23786,000000000001010100
23788,110001000000011000
23791,010001000000001000
23793,000001000000000000
23794,010000000000001001
23796,000001000010010000
23797,010000000000011100
23799,000000000000000100
23800,000000000000000100
23801,000000000000010100
23803,000001000000000000
23804,010001000000000000
23805,000000000001000000
23806,000000000000010000
23807,000000000010010000
23809,000001000000000000
23810,000001000010010000
23813,000000000000000100
23814,010000000000011000
23815,000001001000000000
23816,000001000001000000
23818,000001000000010000
23819,000000000000010000
23820,010001000000011100
23821,000001000000000100
23825,010001001001111000
23827,010001000011011100
23831,010000000000011000
23833,000000000000010000
23835,000001000000010000
23836,010001000000001000
23837,000001000000010000
23840,000001000010010000
23842,010000000010001000
23844,010001000000001000
23846,000001000000010000
23847,000001000000010000
23848,110011000001001100
23849,010000000001011100
23850,000000000000010000
23851,000000000000000100
23853,000001000000010000
23854,010001000001010100
23855,000000000000000100
23858,010001000001001100
23859,000001000000000000
23861,000001000000000100
23863,000001000010010000
23864,000000000000010000
23865,000000001010000000
23866,000001000010010000
23868,000001000001010000
23869,000001000000000000
23870,000001000000010000
23871,000000000001010000
23872,010001000011011100
23873,000000000011000000
23875,000000000000000100
23877,010001001000001000
23878,010001000000001000
23879,000001000001010100
23880,010001000000001100
23881,110011000000101100
23882,000001000000000000
23884,010001000000001100
23886,000001000010010000
23888,000000000001010000
23891,000000000000010100
23893,000001000010010000
23895,010000000000001100
23896,000000000000010100
23897,000001000000000000
23898,000001000000010000
23901,000000001010010000
23903,010000000000001000
23904,000001000000000100
23909,010001000000011000
23910,100001000000000100
23911,010001000001011010
23912,000001000010010000
23913,000001000000010000
23914,000001001010000000
23915,000001001001010000
23918,000001000000010000
23920,000001000001010000
23921,000001000000010000
23922,000000000000000100
23924,000000000000010000
23927,000000000000010010
23929,110001000000001000
23930,000000000001010000
23933,000001000000010100
23934,010000000000011000
23935,010000000000001000
23936,000001000010000000
23937,000001001001010000
23938,110000001000011000
23939,000001000000000000
23941,010000000000011000
23942,010001000000001100
23943,000001000010010000
23944,000000000000010000
23945,000000000000010000
23946,000001000000000000
23950,000001000010010000
23952,010001000001011110
23953,000001000000010000
23954,010001001000001100
23960,110000001000011000
23961,000001000000010000
23963,000001001001010000
23964,000000000000001000
23966,000001000000010000
23967,000000000001010000
23968,000001000010010000
23969,000001001001101000
23970,000001000000010000
23972,010000000000010000
23975,000001000000010000
23976,110001000000011000
23978,000000001001010010
23979,010000100000010000
23982,000001000000000100
23984,010001001011001000
23985,000001000000000000
23986,010001000001001000
23988,000001000000010000
23989,000000000000010000
23993,010001000000001000
23994,000000000000110000
23995,000001000010010000
23996,000001000001010000
23997,110000000010001100
23998,000001000000000000
23999,000001000000110000
24000,010000000000011000
24001,010001000000000000
24002,000001000000010100
24003,000001000010010000
24005,000001000010010000
24006,110111000000001100
24007,010001001000011100
24008,010000000000011100
24009,010001000000011000
24010,000001000000000000
24011,000001000001010000
24013,000000001010010000
24014,000001000000000000
24015,000000000000000100
24017,000001000000000100
24018,010001000000011000
24022,010001000000011001
24023,000001000000010000
24024,010001001001111000
24025,000000101000000000
24026,000001000010010000
24028,000000000001010000
24030,110001000000011000
24031,000001000010010000
24032,000001000000010000
24034,010000000000011001
24036,000001000000000000
24037,000001000010010000
24038,110001000000101000
24039,000000000000010000
24040,000001000001001000
24042,110001101001001000
24043,000000001000010100
24045,010011001011011100
24047,010001000000011110
24049,000000000000010000
24050,000000000000010000
24051,000001000010010000
24052,100001000000001100
24055,010001000001001001
24056,000001000000010000
24058,000000001000000000
24059,000001000000010000
24061,010000001011111000
24062,000001001010010000
24065,010001000000001000
24066,000001000010000000
24068,000000000000010000
24069,010001000000000000
24071,000000000000010000
24075,000001000000010000
24076,000001000010010000
24079,000001000000010100
24080,000000001000000000
24081,000001001000000000
24083,000001000001000000
24084,100001000001010000
24085,010000000000001000
24086,010000000000001000
24088,010001000010000000
24089,000001000000010000
24090,000001000010010000
24092,000001000010010000
24094,010001000001011100
24095,000001000010010000
24096,000000001000000000
24098,010000000010110000
24099,000001000010010000
24101,010001000000001100
24103,010001000001001000
24104,000001000000010000
24105,010000000000001000
24110,010000000000001000
24111,000001000000010000
24113,110001000000011000
24116,000000000000010000
24117,000001000000010000
24118,010001000000000000
24120,001000000011010000
24121,000001001000000000
24123,000001000000000000
24125,010001000000001000
24126,010000000000001100
24127,000001000000000000
24128,000000000000010000
24130,000001000000000000
24131,010000000000011000
24133,010001000000001100
24135,000001000000000100
24136,000001000000010000
24138,010000000000011100
24139,000001000010010000
24141,000001000010010000
24143,010001000000000000
24144,000001001000100000
24145,000000000010010000
24147,000001000000010000
24149,010000000000011000
24151,001000000000010000
24154,000001000000000000
24155,000000001000010000
24156,010001000001011100
24158,010000000000001100
24160,000001000000000000
24161,000001000000010000
24162,010001000000000000
24163,000000000000010000
24164,000001000000010000
24165,000001000000000100
24166,000000001000000000
24167,010001000000101000
24168,000000001010000000
24171,000001000010010000
24172,000000000000000100
24173,010001000000010000
24174,000000001000000000
24175,000000001011010000
24176,010001000000000000
24177,000000100000000110
24180,000000000011000100
24181,000001000000010100
24182,010000000000011000
24183,000000000000010000
24185,000001000000010000
24186,000001000000000100
24187,000001000000010000
24188,010001100001011000
24190,000001000000010100
24191,000000000000010000
24192,000001000000010000
24193,000001000010010000
24195,000000000001010000
24196,000001000010010000
24198,000001000010010000
24199,010001000001011010
24200,000001000000010000
24201,000001000000000000
24202,000001000010010000
24203,000001000010010000
24206,000000001000010000
24208,000001000000010000
24209,010001000000001100
24211,110001000010001000
24212,010001000011011100
24214,010000001000001000
24216,000001000000000000
24217,010001000011011100
24218,000001000000010000
24219,001001100000010100
24220,010000000000011000
24221,000001000000010000
24223,000001001000000000
24225,000001001000000000
24226,000000001000000100
24227,000001000010010000
24228,010001000011001000
24229,010001001000000100
24231,000001000000000000
24232,010000001000001000
24233,010000000000011000
24234,010000000001001000
24235,000000000001010000
24237,010000000001001000
24238,000000001011010000
24240,000000000000000100
24241,000000000000000100
24243,110000001000011000
24244,000001000000010000
24246,000001001000000000
24248,000001000010010000
24249,000000000001010000
24250,010000000001011000
24251,000000000000010000
24253,000001000000000000
24254,000001000010010000
24255,000001000010010000
24257,010001000000001000
24258,000000000000010000
24259,000001000010010000
24261,000000000000000100
24262,110001001000101100
24263,000001001001001100
24264,000000000000010100
24265,000001000000010000
24267,110000000000001000
24268,000001000000010000
24269,010001000000000000
24270,000000001000010000
24271,000001000011000000
24272,000000000000000100
24273,000001000000010000
24274,000001000000000000
24275,010001000001011000
24276,010000000010001100
24277,000001000000010000
24278,000001000000000000
24281,000001000010010000
24282,000000000001010000
24283,010001000011011100
24286,000001000000000000
24289,110000000000011000
24291,000000000001001000
24292,000001000000000000
24294,000001000000010000
24295,000001000010010000
24296,010000000000001000
24298,010000001000001100
24300,110000000000000100
24301,000001000010010000
24303,010001000000000000
24305,100000001001011110
24311,000000001011010000
24312,000001000000000100
24313,100001000001010010
24315,010001000011011100
24316,000001000000010000
24318,000001000000010000
24320,000001000000000000
24321,000000000000000100
24322,000000000000010000
24323,000000001010000000
24325,000001000000010000
24328,000000000000010000
24330,000001001000000000
24332,010000000000011100
24333,000001000000000000
24335,000000000000010000
24336,010000000000001000
24338,100001000000000100
24340,010001000000000000
24342,010000000000011000
24345,000000000001010000
24346,000000000001010000
24347,110001000000001100
24349,000001010000000110
24350,000000000000010000
24351,000001000000010000
24353,010001000001001000
24354,000000000011010110
24359,010000000000011000
24360,010001000000011100
24362,000001000010010000
24364,000001001000000100
24365,000001000010010000
24368,010001000000011000
24369,000000000000010000
24370,000000000000010000
24371,011001100000010000
24373,000001000000010000
24374,010001000001011100
24375,000000000000010000
24377,010001000000001100
24378,010001000011011100
24379,000000000011010000
24380,000000000001000000
24381,000001000000000100
24382,000000001000010000
24383,001001100001010000
24386,000001100010010001
24387,000001000000010000
24389,000001000000000100
24390,010000000000011000
24391,000000000001010100
24392,010000000001011000
24393,010001000000001100
24394,000001000000000100
24397,010000000000011000
24398,110000000000001000
24399,000001000000000000
24400,000001100010010001
24401,010001000000000000
24402,000000010001010000
24403,000001000000010000
24404,000001000000000000
24405,000001001000000000
24406,000000000000010000
24407,000001000000000100
24409,000001000010010000
24410,000001000000010100
24411,010001000000001000
24412,010000000000001000
24413,000001000000010100
24414,000001000000010000
24415,010000000000000000
24416,000001001010010100
24417,000001001000000000
24418,000000000000010000
24420,000001000000010000
24421,000000000001010000
24422,000000000001010100
24423,000000000000000100
24424,000001000000000000
24426,010001000001000000
24427,000001000000001000
24428,000000000001010000
24430,000000000000010000
24431,000000001000000000
24432,010001000001011100
24433,000001000000010000
24434,000001000000010000
24435,000010000000000000
24436,110000001000011000
24437,000000000000010000
24440,110001000000011100
24442,000000001000000100
24443,000000001010000000
24444,000000000000010000
24445,000001000010010000
24447,000001000000000000
24448,000001000000010100
24449,110000001011001100
24451,010001000000001000
24453,010001000000001000
24454,000000000000010000
24455,000001000000000100
24456,010000000010001000
24458,010001000000000000
24459,001000000000010000
24462,010000000001001000
24463,000001000010010000
24464,000001000000000000
24465,000001000000000000
24466,110001001000101100
24472,010010000000001000
24474,000000000000000100
24475,010000000000001110
24476,000001000000010000
24478,000000001000000000
24479,110001001000000100
24481,000000000000010001
24482,010001000000001000
24484,000001000000010000
24485,000001000010010000
24486,010001001001111100
24487,000000000001010000
24488,000001000010010000
24489,000001000010010000
24490,000001000000010000
24491,110001000000001100
24492,000001000010010000
24493,010000000000011000
24495,000001000000000000
24496,000001010000000110
24497,000001000001010000
24500,010001000000000000
24501,000001000000000000
24502,000000000000001000
24503,000001000010010000
24504,000000000000010000
24506,000001000000010000
24507,010000000000011000
24508,010000001001011000
24511,010000000001001100
24512,000001000001010000
24513,000000001010010000
24514,000001000000010100
24515,110011000001001100
24518,010001000000000000
24519,010000000000001100
24521,010001001001111000
24522,000000000000010100
24523,000001000010010000
24524,010001000000001100
24525,010000000001101001
24527,000001000000010000
24528,000000000000010000
24530,000001000000010000
24532,000000000000010000
24533,000001000000000000
24535,110001000001011100
24536,000001000000000000
24537,000001000010010000
24538,000001000000000000
24539,010000000000001001
24540,010001001010001100
24542,000001000000000000
24543,010000000000011000
24544,000000000000010000
24545,000001000000010000
24546,000000000001010000
24548,010000000000011000
24549,000000001000000000
24550,000001000000010000
24552,000001000010010000
24554,000001000010010000
24555,000000000000010000
24557,000000000000001100
24560,000001000010010000
24561,110001000000001100
24562,000001000000000000
24563,000001000000000000
24565,000001000000010000
24566,000001000010010000
24568,000000001000000000
24569,110001000000001000
24570,000000001000010000
24571,000000000001010000
24573,000001000000010000
24575,010001000011011100
24576,000001000000010000
24578,000001000010010000
24579,000000000000000100
24580,011001000000011000
24581,010001000000001000
24582,000001000000010000
24583,000001000000000000
24584,000001000000010000
24585,110000001000011000
24586,000001000000010100
24587,000001001000010100
24589,010001000000000101
24590,000001000000000000
24591,010000000000011000
24592,000001001010010000
24593,010000000001011101
24594,000000000000010000
24595,000000000000000100
24596,011001000000110000
24597,000001000000010000
24598,000001000000010000
24599,000001000000010000
24602,000001000010010000
24603,000001000000010000
24604,000001000000010000
24606,000000000000000100
24607,000001000000000000
24609,000000000000000100
24610,000001000000010000
24611,010001100001011100
24612,000001000000010000
24613,000001000000010000
24615,010001000000001000
24616,000001000000010000
24617,000001000000000000
24618,000000001000000000
24619,010000000000011000
24620,000000000001010000
24621,000001000000010000
24622,000000001011010000
24623,000001000000010000
24624,010000101000111100
24625,000000000000010000
24626,000001001011010000
24627,000001000000000100
24629,000001000010010000
24631,010000000001000100
24632,000001000000010000
24634,000001000010010000
24635,010000000000011000
24636,000001000010010000
24637,010001000001011000
24641,000000000001010000
24642,010001000000011100
24644,000000000000010000
24645,110000000000001000
24647,000001000010010000
24648,000001000000010000
24649,000000000000010000
24650,010001000000001000
24653,000001000000010000
24654,000001001011010000
24655,000001000010010000
24656,000000001010010000
24657,000000000000000100
24659,010001000011011100
24661,000001001001010000
24662,000001000000000000
24665,010000000011000000
24666,000001000010010000
24667,000000000000010000
24670,000001000000000000
24671,010000000001001000
24673,010001000000011100
24674,000000001000000000
24675,010001001001111000
24676,000000000001000000
24677,000001000000010000
24678,000001000000010000
24679,000000000000010000
24680,000001000000000100
24681,000001000010010000
24682,100000000000000100
24683,000000000001010100
24686,000001000011010000
24691,000001000000000000
24692,000001000000000000
24693,000001001000010000
24695,100000000000000000
24696,010000001001011100
24697,000001000010010000
24702,000000000000010100
24704,000000000000010000
24706,010000000000001100
24707,000001000000010000
24709,000001000000000000
24710,000001000000000000
24711,010001000000011000
24712,010001001000001100
24713,000000000000010000
24715,010001000000000100
24716,010001001001111000
24717,000001000000000000
24718,000001000010010000
24719,000000000000000100
24722,000000000000010000
24724,000000000000010000
24726,010000001011111000
24728,010000000001001000
24729,000001000000010100
24730,000000000000000100
24732,000001000010010000
24733,000000000000010100
24734,000001000000000000
24735,110001000000010000
24736,010000000001011000
24737,000001000010010000
24738,000001000000010000
24739,000001000010010000
24740,000000000000000100
24741,000000001000000000
24743,000000000000000100
24745,000001000000010000
24747,000000000000010000
24749,000001000001000100
24750,110001000000001000
24751,010001000011011100
24752,010000000000011100
24754,010000000000011000
24756,000001000001010100
24757,010001000000010000
24758,000000000000010100
24759,010001000000000000
24761,000000000000010000
