id,path
1918,23 15 23 24
2616,25 26 37 26 26
261,25 35 28 21 33 9
14,1 7 8 9
699,1 7 8 9 26 37 26
3020,7 8 9 26 37
763,25 30 27 28 21 29 12
2029,15 23 25 35 36 21 29 31
2302,43 54 55 21 33 9
839,1 32 28 20 17 18 45 46
327,4 2 17 17 18 3 6
381,4 2 17 17 18 3 5
2981,11 11 48 49 12 12 12
137,1 2 3 21 22 12
1153,1 2 3 21 22 16
2048,15 16 16 16
2301,43 54 55 21 33 6
128,15 10 7 17 18 3
910,25 30 27 28 21 29 31
1470,25 26 12 12 12
3294,11 11 25 35 36 21 29 31 12
3144,2 17 18 8 14
271,25 35 28 21 22 37 12
982,43 54 55 21 29 31
70,2 17 18 8 6
71,2 17 18 8 9
2050,15 15 15 23 24
2434,34 35 28 21 22 37 26 16
280,4 2 3 21 33 6
2432,23 15 25 26
3106,11 30 27 28 21 55 26
3752,11 35 36 29 31 26
1717,11 10 7 17 18 19 21 33 9
861,2 17 17 18 18 8 9
202,11 11 10 32 28 21 29 12 26
281,4 2 3 21 33 9
3567,25 35 35 28 21 29 12
1716,11 10 7 17 18 19 21 33 6
1186,47 44 39 40 45 46
1724,11 11 10 32 28 21 29 12 12
2319,11 11 27 28 21 29 31 24 16
486,30 31
1921,23 15 23 35 36 21 22 24
777,30 31 37 26 37 12
344,4 2 3 21 29 31
2766,11 27 28 21 22 24 16 26
3268,13 4 2 44 45 19
2859,1 7 17 18 8 9 24 12
897,11 12 24 16
594,2 17 17 18 18 3 5
240,2 17 17 18 18 3 6
1212,25 25 25 35 36 21 29 31 26
2165,11 38 11 12
1588,30 31 26 26 37 26
1432,10 32 28 21 36 26 12 12
1119,42 11 10 7 17 18 8 9
2744,57 34 28 2 44 45 3 5 6
156,4 2 3 21 29 12
803,11 30 27 35 28 21 29 12
3422,25 25 25 35 36 21 29 31 12
950,25 30 27 28 21 33 9
1781,48 10 32 28 21 55 53 6
949,25 30 27 28 21 33 6
3393,15 23 11 11 12 24 16
1782,48 10 32 28 21 55 53 9
3515,25 38 48 49 16
2611,23 11 38 11 12
3291,15 23 42 35 36 21 29 12
477,11 12 24 24
2168,30 31 37 26 37 26
3131,25 26 37 31 12
3310,23 11 12 24 16
3587,15 30 27 28 21
3527,10 32 28 21 36 26 12 41
1773,43 54 55 21 36 26
2949,25 25 26 12 12
757,25 35 28 21 29 12
614,11 11 11 11 12
1857,30 31 12 26 12 12
166,11 12 26 12
2509,25 11 27 28 21 22 26 12
712,11 12 26 16
2305,11 10 32 28 21 55 53 9
632,25 35 28 21 29 31
2304,11 10 32 28 21 55 53 6
2833,15 30 27 28 21 29 12 26 12
1062,11 42 25 35 28 21 36 26 26
1681,1 4 2 44 45 3 5 14 6
2922,1 4 2 17 44 45 8 9
2921,1 4 2 17 44 45 8 6
3495,13 32 28 20 44 45 3 6
1780,11 48 10 32 28 21 55 26
717,15 25 11 27 28 21 29 31 16 16
2836,10 9 24 12
1025,10 9 24 16
2878,11 11 12 12 12 12
3570,34 28 35 35 28 21 29 12
3497,13 32 28 20 44 45 3 5 6
338,11 12 26 26
145,11 12 26 24
1573,13 4 2 44 45 3
2351,25 25 11 27 28 21 29 12 26 12
2462,42 11 10 7 17 18 3 5 6
3498,13 32 28 20 44 45 3 5
3679,23 10 7 17 18 45 46
2161,11 35 28 21 36 12
2015,23 15 30 31
3324,15 23 10 32 28 21 29 12
3781,10 32 28 21 36 22 12
190,1 32 33 9
787,1 2 17 18 3 21 33 6
1535,11 48 30 27 28 21 29 31
95,7 17 18 3
1831,1 2 17 18 3 21 33 9
1544,11 10 32 28 21 33 9 49
1942,15 16 24 16
1138,1 32 28 21 29 12 26 12
3862,43 54 55 21 55 53
1507,11 11 12 16 12
2852,11 11 27 28 21 29 31 12 16
723,30 27 28 21 22
1281,11 11 27 28 21 29 31 12 12
3218,30 27 28 35 28 21 59 37 26
45,11 11 12 16 16
3337,15 23 10 32 28 21 29 31
1516,10 9 26 12
231,2 17 18 18 3 5 6
542,25 35 36 21 36 26 12
836,17 18 19 21 33 9
2750,11 27 28 2 44 45 8 6
2489,25 35 36 21 36 26 16
835,17 18 19 21 33 6
981,23 25 54 55 21 29 31 12
596,1 2 17 17 18 18 3
652,25 35 36 21 33 9
1144,2 17 18 18 3 5 14
3832,11 27 28 2 44 45 8 9
651,25 35 36 21 33 6
92,7 17 18 8
1043,23 10 32 28 21 33 6
3057,25 38 42 25 26
3280,4 2 17 44 45 18 3 5 6
3595,15 10 32 28 21 55 31
599,7 17 18 19
1044,23 10 32 28 21 33 9
1604,17 18 19 21 33 14
3596,15 10 32 28 21 55 26
3522,30 31 49 16 12
1655,1 7 44 45 45
11,1 4 2 3 5
3511,34 28 2 44 45 8 9
3325,15 23 10 32 28 21 29 12 26
3617,15 23 25 25 26 26
3119,15 11 10 32 28 21 36 26 16
3510,34 28 2 44 45 8 6
3220,25 38 25 26 26
2216,30 27 28 20 17 18 3
1106,10 9 26 26
3075,30 27 28 20 17 18 8
3744,25 35 36 21 36 26 26
672,25 38 25 35 28 21 36 26
2350,25 25 11 27 28 21 29 12
2515,7 17 18 45
3565,25 35 35 28 21 36 26
2493,15 25 11 12
3019,10 9 26 37
1987,25 35 36 21 36 26 24
2429,25 25 11 27 28 21 29 31
946,11 25 38 25 26
1135,1 2 17 18 3 21 29 31
1815,11 42 10 7 17 18 3
824,25 54 55 21 29 12
1598,25 38 25 25 26
1812,11 42 10 7 17 18 8
3563,1 32 28 21 51 26 26
3545,25 48 10 32 28 21 22 12
2120,43 54 55 21 55 26
2602,15 16 26 24
224,1 4 2 17 18 18 3 6
1398,1 2 17 18 3 21 29 12
1040,15 23 10 32 28 21 33 6
730,25 30 38 25 11 12
975,25 54 55 21 29 31
27,1 4 2 3 5 14 6
267,10 32 28 21 36 26
414,1 4 2 17 39 40 18
964,11 34 35 28 21 29 31
2658,15 15 16 26 24
1047,10 32 28 21 36 22
1041,15 23 10 32 28 21 33 9
3117,10 32 28 21 36 26 16
3222,25 38 25 35 36 21 22
1431,10 32 28 21 36 26 12
3052,4 2 17 18 3 21 36
1278,11 27 28 21 29 12 12 12
893,10 32 28 21 36 26 26
764,25 30 27 28 21 29 12 26 26
1160,1 7 44 45 3
287,4 2 17 18 3 21 36 26
3177,30 31 49 26 24 16
940,1 32 28 21 29 12
507,25 35 36 21 29 12
2544,1 7 44 45 8
2967,57 27 28 20 17 18 3 6
628,11 27 28 35 28 21 33 9 12 12
2970,57 27 28 20 17 18 3 5
2382,30 27 35 28 35 36 21 33 9 12
1905,1 7 44 45 18
1644,1 7 44 45 19
416,1 4 2 17 39 40 18 3
559,1 32 28 21 29 31
3745,25 35 36 21 36 29 31
655,25 35 36 21 29 31
3079,15 23 25 25 26 12
3555,1 4 2 17 39 40 18 19
1946,23 15 23 25 35 36 21 22 24 16
2104,23 10 32 28 21 36 16
3459,25 25 11 27 28 21 33 6
168,30 31 12
1045,23 10 32 28 21 36 26
2787,38 10 7 17 18 8
1110,30 31 16
2791,38 10 7 17 18 3
866,1 4 2 17 18 18 8 6
795,42 11 25 35 36 29 31 12 12
867,1 4 2 17 18 18 8 9
2176,1 2 3 21 33 9 12
524,30 31 24
329,30 31 26
805,11 25 11 27 28 21 36 21 29 31
3735,23 25 25 25 26 26 16 24
3789,23 10 32 28 21 36 12
2983,11 11 11 48 49
3460,25 25 11 27 28 21 33 9
2103,15 23 10 32 28 21 36 16
2359,11 11 27 28 21 33 9 26 12
3580,30 27 28 21 36
3787,15 23 10 32 28 21 36 12
1179,1 4 2 17 39 40 45
1042,15 23 10 32 28 21 36 26
1442,10 32 28 21 36 29 12
3153,25 35 28 21 55 26
649,30 31 49
3382,7 8 9 12 12 41
2004,15 23 35 36 21 29 31
3319,23 11 30 27 28 21 29 31
3561,25 25 50 51 21 36 26
2269,30 31 58
2285,10 32 28 21 36 29 31
2190,30 31 62
663,10 32 28 21 36 12
3848,30 31 64
1335,30 54 55 21 36 26 26
785,4 2 17 18 3 21 33 6
1348,1 7 17 39 40 18 3 6
1925,23 35 36 21 22 24
3381,30 27 28 21 29 12 12
1536,11 48 30 27 28 21 29 31 49
2898,15 15 25 35 36 22 12
3387,2 44 45 19 21 33 6
3426,11 11 27 28 21 36 26 26
864,4 2 17 18 3 21 33 9
1003,25 11 27 28 21 55 26
445,10 32 28 21 33 6
1771,25 54 55 21 36 26
2164,11 11 38 11 12
2683,11 11 12 24 16
769,30 27 28 21 29 12 26
1722,4 2 3 21 22 49 12
1324,4 2 3 21 22 49 26
1245,10 32 28 21 33 14
2930,1 7 17 18 3 21 36
446,10 32 28 21 33 9
1460,11 11 27 28 21 36 26 12
3431,1 13 4 2 3 21 22 37 24
774,11 12 37 26
2500,11 11 12 26 12
444,1 32 28 21 33 9
3667,42 54 55 21 29 12 16
917,1 7 17 18 3 21 22
1247,1 32 28 21 33 14
299,1 13 4 2 17 18 3 5 6
3133,11 12 37 31
3346,25 26 12 37 24 16
2992,11 11 10 32 28 21 22 12 12
1234,25 10 32 28 21 51 26
2101,15 15 23 25 25 26 26 16 16
1465,11 11 27 28 21 33 9 12 12
1745,17 39 40 18
1660,44 44 45 8 9
1035,11 25 25 25 35 36 22
1451,11 25 30 27 28 21 36
1744,11 11 10 32 28 21 22 12 16
1659,44 44 45 8 6
3312,10 9 12 24 16
3501,15 15 30 31 12 16
1880,11 27 28 2 44 45 3 5
1876,11 27 28 2 44 45 3 6
3411,25 25 11 27 28 21 36 26
3140,30 27 28 35 36 36 26 37 31
772,11 38 25 26
443,1 32 28 21 33 6
965,11 34 35 28 21 29 31 12
2887,11 15 42 25 35 36 21 29 31 16
347,10 7 17 18 18 8 6
1472,11 11 11 25 25 26 26
1554,10 7 17 18 18 8 9
2346,23 30 27 28 21 29 31 24 16
2519,1 4 2 44 45 18 3 6
3493,11 10 7 44 45 19 21 33 6
3226,15 35 36 21 22
3535,42 11 25 35 28 21 22 12 12 12
1955,23 25 26 26 37 26
3152,25 35 28 21 55 53 9
2663,4 2 17 18 3 21 36 12
3151,25 35 28 21 55 53 6
645,25 38 48 49
2083,15 23 10 32 28 21 29 31 24 16
3494,11 10 7 44 45 19 21 33 9
1195,4 2 44 39 40 18 3
505,1 4 2 3 21 29 12 24
189,1 4 2 3 21 29 12 26
481,10 9 37 26
2182,1 2 17 17 18 8
1238,1 13 32 28 21 33 14 6
612,1 2 17 17 18 3
394,1 4 2 3 21 29 12 12
1282,11 11 11 27 28 21 29 31 12
2578,10 9 37 12
1823,25 30 27 28 21 59 37 26 26
3339,23 10 32 28 21 29 31
391,10 32 28 21 29 12
427,1 13 4 2 3 5
1845,10 9 37 16
1021,25 25 34 28 35 36 21 22 26 12
3512,1 4 2 44 39 40 18 3 5 6
1154,47 46
2308,11 12 41 24
2876,11 15 25 11 12
2960,1 32 28 21 29 12 12 12
440,4 2 17 18 3 21 29 31
3326,23 10 32 28 21 29 12
52,1 7 8 9 12 12
2596,11 10 7 17 18 45 46
3687,1 7 8 9 12 16
843,47 44 17 18 45 46
557,10 32 28 21 29 31
3803,11 11 27 28 21 33 9 16 16
637,4 2 17 18 3 21 29 12
1312,23 34 28 2 17 18 3 5 6
1353,10 7 17 39 40 18 3 5 6
2740,1 4 2 3 21 29 12 41
2173,1 4 2 3 21 36 22
275,1 4 2 3 21 36 26
2240,28 35 28 21 29 31 12 12
2890,11 11 27 28 21 36 26 41 16
1046,1 32 28 21 36 22
885,48 49
266,1 32 28 21 36 26
1099,1 7 8 9 12 41
746,30 31 49 12 12
2517,20 17 17 18 18
1368,11 10 32 28 21 33 9 49 26
725,1 32 28 21 36 12
3742,15 25 35 36 21 36 26 26
426,1 13 4 2 3 5 14
780,25 38 10 32 28 21 29 31
3831,1 4 2 44 45 3 21 29 12
1223,10 32 28 21 36 26 26 26
378,13 4 2 17 17 18 3 5 6
2211,20 17 17 18 3
2243,11 25 25 35 36 21 29 31 12
2437,11 25 48 49 12 12
1096,25 11 30 27 28 21 29 31 12 26
3776,10 32 28 21 36 26 26 24
2805,1 32 28 21 22 24 24 16
2453,11 25 25 35 36 21 29 31 16
2513,10 32 28 21 51 21 36 26
3098,11 11 30 38 25 26
2201,25 35 36 21 22 12
2298,25 54 55 21 33 6
969,11 12 24 16 16
2147,11 11 35 28 21 33 6
2299,25 54 55 21 33 9
2947,25 25 26 37 26 26 12
3301,11 12 24 16 24
31,1 13 4 2 3
2998,48 11 12
1141,1 13 4 2 3 5 6
1350,10 7 17 39 40 18 3
2046,10 32 28 21 36 21 22
246,1 2 17 17 18 19
348,1 2 17 17 18 18
1890,1 13 7 44 45 3
2841,15 25 26 12
546,25 35 36 21 36 41 12
1806,10 9 41 12
1649,11 34 28 2 44 45 3
3516,25 38 48 49 16 12
3614,23 25 30 27 28 21 29 31 16 24
3410,25 25 25 25 11 12
3740,15 25 25 26
1738,1 4 2 17 18 45
3287,4 2 17 44 45 19
358,1 4 2 3 21 33 9
177,25 11 27 28 21 29 31
1084,1 13 4 2 3 21 22 12 12
277,1 4 2 3 21 33 6
2504,25 11 38 11 11 12 12
1369,11 10 32 28 21 33 9 49 12
1146,15 25 26 24
1392,1 4 2 3 21 36 12
1755,10 32 28 21 22 12
1731,11 27 28 21 29 12 26 24
622,25 11 27 28 21 33 9
2996,25 48 11 12
3424,11 30 27 28 35 36 21 29 12
3442,10 7 17 39 40 45 46
721,15 15 30 27 28 21 29 12
1742,11 10 32 28 21 22 12
621,25 11 27 28 21 33 6
2652,25 25 25 25 35 36 21 29 31
634,11 27 28 35 28 21 29 31 12 12
2427,11 27 28 21 29 12 26 26
2207,10 32 28 21 22 26
2250,11 25 25 25 35 36 21 22
2330,15 15 30 27 28 21 29 31
2842,11 27 28 21 29 12 26 16
2208,11 10 32 28 21 22 26
175,11 27 28 21 29 12 26 12
2809,11 10 32 28 21 22 24
74,1 4 2 17 18 19
3275,4 2 17 44 45 18
2140,2 3 21 22 12 16
977,15 23 25 54 55 21 29 31
221,1 4 2 17 18 18
359,2 3 21 22 12 12
3500,13 4 2 3 21 22 16 24
2409,2 3 21 22 12 24
2038,25 35 36 21 51 26
63,1 4 2 17 18 3
3334,10 9 24 16 24 16
2091,25 25 35 36 21
2184,1 32 28 2 17 18 3 6
1038,25 25 35 36 22
1088,2 3 21 22 12 26
1917,15 23 15 23 24
3068,11 10 32 28 21 29 31 37 26
105,1 4 2 17 18 8
657,25 38 25 35 36 21 29 31
1430,1 32 28 21 36 26 12 12
644,11 35 36 21 29 31 12
343,1 4 2 3 21 29 31
3374,23 10 32 28 21 22 12
2647,25 38 25 38 25 26 37 26 26
1725,10 32 28 21 33 9 12 12
2984,11 12 49 12
3368,15 23 10 32 28 21 33 9 24 16
3499,1 13 4 2 3 21 22 16 24
2893,2 44 45 19 21 29 12
132,4 2 17 18 3 5 14
2387,20 17 18 19 21 33 9
2386,20 17 18 19 21 33 6
2906,11 15 15 30 31
67,4 2 17 18 3 5 6
2694,34 28 35 28 21 29 31 12
30,4 2 3 5 14
3200,34 28 35 28 21 29 31 16
155,1 4 2 3 21 29 12
1571,1 13 4 2 44 45 3
1985,34 28 35 36 36 26 24 16
12,4 2 3 5 6
2701,2 17 18 18 45 46
3142,10 32 28 21 36 26 37 31
498,23 11 27 28 21 33 9
2994,11 12 49 26
130,1 4 2 17 18 3 5 14 6
497,23 11 27 28 21 33 6
759,34 28 35 28 21 29 31 26
1924,23 35 36 21 22 24 16
1487,4 2 17 18 3 21 22 26
3378,15 11 12 16 16
3303,23 11 10 32 28 21 22
2975,11 11 10 7 44 45 19
172,25 11 27 28 21 29 12
290,4 2 17 18 3 21 22 16
364,4 2 17 18 3 21 22 12
3385,11 11 10 7 44 45 3
3183,4 2 17 18 3 21 22 58
984,57 58
3550,57 34 28 2 17 18 8
1081,57 34 28 2 17 18 3
1362,10 9 49 12
2549,2 44 45 8
3094,15 10 32 28 21 36 21 33 9
762,30 27 28 21 29 12 26 26
3093,15 10 32 28 21 36 21 33 6
1167,2 44 45 3
1927,23 35 28 21 22
686,2 17 18 45 46
3615,23 25 30 27 28 21 29 31 16
3656,4 2 17 18 3 21 22 49
1575,2 44 45 19
1902,2 44 45 18
1184,2 17 39 40 45 46
1654,2 44 45 45
629,11 27 28 35 28 21 33 9 12
2310,23 42 11 12
1086,13 4 2 3 21 22 12 12
1923,15 23 35 36 21 22 24
2831,30 27 28 21 29 12 26 12
1361,10 9 49 26
2645,25 25 38 25 26 37 26 26
2758,1 13 4 2 17 18 19 21 22
2950,11 11 25 35 36 21 29 31
1413,25 25 35 36 29 31 12 12
1519,1 32 33 9 26 12 12
3483,25 10 32 28 21 36 21 36 26
991,10 32 28 21 55 26 24 16
3372,15 23 10 32 28 21 22 12
1409,11 30 27 35 36 29 31
1895,1 13 4 2 44 45 8 6
1010,2 3 21 55 53 6
1896,1 13 4 2 44 45 8 9
2412,11 11 25 35 36 21 29 12
3192,25 25 26 37 26 12 16
547,25 25 26 41 12
1011,2 3 21 55 53 9
2912,11 23 23 25 35 36 21 29 12
113,11 10 7 17 18 3 5 6
1526,11 25 48 49 24 12
2254,11 25 25 35 28 21 29 12 12
3174,11 25 48 49 24 16
482,10 9 37 26 12
2014,15 23 15 30 31
1714,1 4 2 3 21 36 36 26
3267,13 4 2 44 45 3 5 14
2592,1 7 17 17 18 8 6
2985,11 12 49 12 12
148,23 25 11 12
3438,1 7 17 17 18 8 9
2188,61 62
203,11 10 32 28 21 29 12
1686,13 4 2 44 45 3 5 6
356,30 27 28 2 17 18 3 6
574,30 27 28 2 17 18 3 5
561,11 10 32 28 21 29 31
1482,11 10 7 17 18 3 5 14
3505,15 11 30 27 28 21 29 31 16 16
2484,25 35 28 21 29 31 16 16
1734,23 25 11 27 28 21 33 9 12
2492,11 12 26 37 26 16
1529,11 23 48 49 12
1448,11 10 32 28 21 29 31 26 12
3343,4 2 3 21 22 37 16
3727,4 2 3 21 22 37 26
1877,11 27 28 2 44 45 3
3333,4 2 3 21 22 37 24
397,1 32 28 2 17 18 8 9
3380,11 10 32 28 21 29 31 26 26
2255,11 11 27 28 21 36 26 26 12
1572,1 13 4 2 44 45 3 6
2100,1 32 28 21 55 26
3456,4 2 3 21 22 37 12
1740,4 2 17 18 45 46
396,1 32 28 2 17 18 8 6
423,11 11 12 12 12
543,25 35 36 21 36 26
3833,11 27 28 2 44 45 19
2199,1 13 4 2 3 21 22 24 16
3856,63 64
1202,10 32 28 21 29 31 12 12
2764,10 32 28 20 17 18 18 3 5
2393,10 32 28 20 17 18 18 3 6
3071,25 38 30 27 28 21 33 9 12
1310,23 34 28 2 17 18 3 6
1313,23 34 28 2 17 18 3 5
2431,15 23 15 25 26
3406,30 27 28 54 28 21 22
985,57 11 12
333,25 30 38 25 25 26
1397,11 11 12 12 41
1300,1 13 4 2 3 21 22 24 12
1700,11 12 26 37 26 12
1280,11 11 11 27 28 21 29 31 12 12
3365,11 34 28 35 36 21 22
1909,10 7 44 45 18 3 6
2883,11 15 42 25 26 26
2606,15 11 38 11 12
2917,10 7 44 45 18 3 5
49,10 9 12 12 12
3400,15 11 12 24 16
1375,1 4 2 3 21 36 41 12
1068,1 4 2 3 21 22 58
3710,30 27 35 36 21 29 31 26
1323,1 4 2 3 21 22 49
3239,10 9 12 12 16
2614,25 30 27 28 21 22 37 26
3403,10 9 12 12 24
1182,1 4 2 17 39 40 45 46
2832,15 30 27 28 21 29 12 26
1394,11 11 11 27 28 21 29 12 12
3263,20 44 45 3 5 14 6
1698,1 32 28 21 29 12 26 26
3416,10 9 12 12 37
1249,11 25 11 27 28 21 22 12 12 12
1175,34 28 2 44 45 3 6
2551,4 2 44 45 8
1421,2 3 21 22 16 16
2134,34 28 2 44 45 3 5
2670,61 10 32 28 21 29 12
1309,1 4 2 3 21 22 24
1230,1 32 28 21 51 26
1485,1 4 2 3 21 22 26
1174,4 2 44 45 3
906,10 9 12 12 41
2598,2 3 21 22 16 24
283,1 4 2 3 21 22 16
2855,15 11 30 27 28 21 29 31 12 16
1579,20 44 45 3 5 6
806,25 11 27 28 21 36 26
1900,4 2 44 45 18
2127,4 2 44 45 19
139,1 4 2 3 21 22 12
2856,15 11 30 27 28 21 29 31 12 12
633,25 35 28 21 29 31 12 12
3264,20 44 45 3 5 14
1329,30 54 55 26
2827,1 4 2 17 18 8 14 6
1637,25 11 11 12 12
2183,1 32 28 2 17 18 19
398,1 32 28 2 17 18 18
665,11 10 32 28 21 36 12
268,11 10 32 28 21 36 26
407,4 2 17 17 18 18 3 5 6
1965,23 15 30 31 26 37 26
608,25 10 7 17 18 8 6
609,25 10 7 17 18 8 9
2458,1 32 28 2 17 18 8
1102,20 17 18 18 3
1354,10 7 17 39 40 18 3 5
133,13 4 2 17 18 3 5 6
899,23 11 12
1349,10 7 17 39 40 18 3 6
616,11 11 27 28 21 22 16
3646,11 12 26 12 12 49
553,30 27 28 21 33 6
1147,2 3 21 22 26 16
1298,11 11 27 28 21 22 12
554,30 27 28 21 33 9
2879,11 11 11 12 12 12 12
2144,11 11 27 28 21 22 58
26,2 3 5 14
1951,2 3 21 22 26 24
2925,35 28 21 22
3638,30 54 55 56
3250,2 3 21 22 26 26
6,2 3 5 6
1150,4 2 3 21 22 26 16
3064,1 32 28 2 17 18 3
996,11 12 26 12 12 12
2367,15 11 10 32 28 21 29 31
3569,34 28 35 35 28 21 36 21 22
1958,15 23 30 31 26 24
2464,11 10 7 17 18 18 3
3575,11 12 62 6
2649,25 25 25 25 26 26
1330,30 54 55 31
578,43 27 28 2 17 18 3
3859,52 54 55 56
1954,15 23 25 26 26
2771,2 17 17 17 17 18 8 6
3139,11 30 38 25 35 36 21 29 31 12
1770,10 52 54 55 21 36 26 12
2703,2 3 21 22 26 58
3707,11 12 41 37 26
3718,15 11 10 32 28 21 33 6
1265,13 32 28 20 17 18 3 5
1187,1 2 44 39 40 18
2385,11 30 27 28 35 36 36 21 29 31
3719,15 11 10 32 28 21 33 9
2280,1 32 28 2 17 18 18 19
3210,10 52 54 55 21 36 26 26
1932,15 23 25 26 12
739,25 48 49 12 12
2674,4 2 3 21 22 26 26
1151,4 2 3 21 22 26 24
1262,13 32 28 20 17 18 3 6
1457,25 35 36 21 29 12 26
1593,25 10 32 28 21 29 31
863,1 4 2 17 18 3 21 33 6
1140,1 4 2 17 18 3 21 33 9
2478,11 27 28 21 36 26 16 16
2872,11 11 11 11 11 12 12 12
508,25 35 36 21 29 12 12
2732,25 35 28 54 28 21 29 31 16
878,25 35 36 21 29 12 16
3858,52 54 55 26
601,13 4 2 17 39 40 18 3 6
2205,34 28 35 36 21 22 12 12
1819,25 35 28 21 59 37 26 26
1762,1 13 7 17 18 3 5 6
3536,11 34 28 35 28 21 22 12
3624,10 52 54 55 26 26 24 16
3593,1 32 28 21 55 31
2796,25 10 32 28 21 29 12
369,13 4 2 17 18 3 5 14
2706,4 2 3 21 22 26 58
2155,11 11 25 48 49 26
1131,1 2 17 17 17 18 3 5 6
129,15 10 7 17 18 3 6
330,30 38 25 26
563,11 30 27 28 21 33 9 12
3102,11 11 30 27 28 21 55 53 6
3513,4 2 44 39 40 18 3 5 6
3103,11 11 30 27 28 21 55 53 9
2314,11 27 28 21 29 12 41 24
3625,10 52 54 55 26 26 24
1545,10 32 28 21 29 12 12
2016,30 27 28 21 36 24 16 24
3132,25 26 37 31 12 26
3377,13 4 2 17 39 40 18 8 9
3376,13 4 2 17 39 40 18 8 6
1474,11 11 11 25 25 26 26 12 12
2860,10 7 17 18 8 9 24 12
1114,15 30 27 28 21 29 31 26 12
1974,15 30 27 28 21 22 26 37 26
3318,23 11 10 32 28 21 29 31 12
3751,11 35 36 29 31
935,25 38 25 38 11 12
2757,4 2 17 18 19 21 22
1437,1 13 4 2 3 21 22 16
1901,4 2 44 45 18 3 6
2583,11 38 10 32 28 21 29 31
941,10 32 28 21 29 12 26
1083,1 13 4 2 3 21 22 12
1916,23 15 16
938,11 10 32 28 21 33 6
1301,1 13 4 2 3 21 22 24
2665,10 9 62 6
3805,10 32 28 21 29 12 16
588,1 32 28 2 17 18 18 3
1075,1 4 2 17 18 3 21 29 12
2582,11 38 10 32 28 21 29 12
2108,23 25 30 27 28 21 29 12 16
2747,15 34 28 2 44 45 3
1259,13 32 28 20 17 18 8 9
163,4 2 3 21 22
1258,13 32 28 20 17 18 8 6
1817,47 44 45 3 5 6
3863,13 63 30 27 28 21 55 53
1355,1 4 2 17 18 3 21 29 31
147,11 23 25 11 12
2604,11 12 16 26 24
3861,25 54 55 21 55 53
1682,4 2 44 45 3 5 14 6
2929,4 2 3 21 36
600,13 4 2 17 39 40 18
3775,1 32 28 21 36 26 26 24
1222,1 32 28 21 36 26 26 26
428,13 4 2 3 5 14 6
2022,15 30 27 28 21 29 31 24 16
3507,11 10 32 28 21 29 31 16 16
925,30 27 28 21 29 56
1299,2 3 21 22 24 12
3120,15 11 10 32 28 21 36 26
2501,11 25 11 38 11 12
3304,25 26 24 16 24 16
2300,25 54 55 21 33 9 12
1521,10 32 28 21 33 9 26 12
1650,11 34 28 2 44 45 3 5 6
1911,2 3 21 22 24 16
3095,25 54 55 21 33 9 16
1709,25 10 7 17 18 3 5
3764,15 10 32 28 21 29 31
487,11 11 27 28 21 29 31
704,25 10 7 17 18 3 6
184,30 27 28 21 29 12
939,11 10 32 28 21 33 9
3628,25 38 25 25 54 55 56
728,11 12 26 37 31 26
1569,4 2 44 45 8 9
688,1 7 17 18 45 46
958,25 10 32 28 21 33 6
782,25 38 10 32 28 21 51 21 29 31
959,25 10 32 28 21 33 9
1961,23 30 31 26 24
3808,15 10 32 28 21 29 12
1013,11 11 27 28 21 29 12
3784,11 35 36 21 22 37 12
525,30 27 28 21 29 31
1121,2 17 17 18 8 9 12
1522,11 10 32 28 21 33 9 26 12
2962,11 11 27 28 21 29 58
2969,57 27 28 20 17 18 3 5 6
3012,11 11 27 28 21 29 12 26
109,11 10 7 17 18 8 6
110,11 10 7 17 18 8 9
1497,11 11 10 7 17 18 3 5 6
2993,25 38 25 48 49
1614,30 27 28 35 28 21 33 9 12
1933,23 25 26 12
3845,13 63 64
2261,11 10 7 17 18 8 14
1424,4 2 3 21 22 16 16
3711,47 44 17 18 8 14 6
3792,11 11 27 28 21 29 12 16
1566,4 2 44 45 8 6
1297,11 11 27 28 21 29 12 12
2600,4 2 3 21 22 16 24
1727,25 11 27 28 21 29 31 16
2485,25 35 28 21 29 31 16
1116,10 7 17 18 8 9 12 41
178,25 11 27 28 21 29 31 12
3748,30 27 28 21 22 37
3806,15 15 10 32 28 21 29 12
963,25 35 28 21 29 31 12
2417,15 25 11 27 28 21 22
2212,2 17 18 19 21 29 31
919,34 28 2 17 18 8
1582,25 11 27 28 21 29 31 26
1956,23 25 26 26
3688,10 7 17 18 8 9 12 16
151,25 11 27 28 21 22 12
545,11 42 35 36 21 29 12 12
3061,34 28 2 17 18 18
1493,2 17 17 17 17 18 3 6
134,10 7 17 18 8 9 12 12
756,25 35 28 21 29 31 26
2136,25 34 28 2 44 45 3
1523,25 10 32 28 21 22 12
994,4 2 3 21 55 53 9
1941,23 34 28 35 36 21 22 12
1255,2 17 18 19 21 33 14
3243,4 2 17 18 18 45 46
2523,2 17 44 45 3
386,11 11 27 28 21 33 6
253,34 28 2 17 18 3
387,11 11 27 28 21 33 9
993,4 2 3 21 55 53 6
1204,11 10 32 28 21 29 31 12 12
465,10 32 28 20 17 18 3 6
470,10 32 28 20 17 18 3 5
2335,11 10 32 28 21 29 31 12 16
1143,2 17 18 19 21 33 9
700,2 17 18 19 21 33 6
2811,1 13 4 2 3 21 33 9
3473,11 10 32 28 21 29 31 12 26
2810,1 13 4 2 3 21 33 6
2935,2 17 44 45 45
3696,2 3 21 22 37 16
2498,10 9 12 12 37 26
