F:\Blockchain\dataset_new_byID\80340.sol
jar:file:/C:/Users/hp/AppData/Roaming/npm/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_CALL_WITHOUT_DATA
content: functionfindKingdomCalled(string_kingdomName)constantreturns(uintkingdomNumber){uintfuzzyHash=computeNameFuzzyHash(_kingdomName);returnkingdomNumbersByfuzzyHash[fuzzyHash];}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1004
column: 4
content: functionvalidateProposedKingdomName(string_kingdomName)constantreturns(boolallowed){returnvalidateNameInternal(_kingdomName);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1011
column: 4
content: functionvalidateProposedThroneRules(uint_startingClaimPriceWei,uint_claimPriceAdjustPercent,uint_curseIncubationDurationSeconds,uint_commissionPerThousand)constantreturns(boolallowed){returnkingdomFactory.validateProposedThroneRules(_startingClaimPriceWei,maximumClaimPriceWei,_claimPriceAdjustPercent,_curseIncubationDurationSeconds,_commissionPerThousand);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1028
column: 4
content: functionkingdomCreationFeeInFinney()constantreturns(uintfeeInFinney){returnroundMoneyUpToWholeFinney(kingdomCreationFeeWei);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1035
column: 4
content: function(){throw;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1071
column: 4
content: functioncreateKingdom(string_kingdomName,uint_startingClaimPriceWei,uint_claimPriceAdjustPercent,uint_curseIncubationDurationSeconds,uint_commissionPerThousand){externalEnter();createKingdomRP(_kingdomName,_startingClaimPriceWei,_claimPriceAdjustPercent,_curseIncubationDurationSeconds,_commissionPerThousand);externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1095
column: 4
content: functionreplaceWizard(address_replacement){externalEnter();replaceWizardRP(_replacement);externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1102
column: 4
content: functionsetKingdomCreationFeeWei(uint_kingdomCreationFeeWei){externalEnter();setKingdomCreationFeeWeiRP(_kingdomCreationFeeWei);externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1109
column: 4
content: functionsetMaximumClaimPriceWei(uint_maximumClaimPriceWei){externalEnter();setMaximumClaimPriceWeiRP(_maximumClaimPriceWei);externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1117
column: 4
content: functionsetKingdomFactory(KingdomFactory_kingdomFactory){externalEnter();setKingdomFactoryRP(_kingdomFactory);externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1247
column: 4
content: functionroundMoneyDownNicelyET(uint_rawValueWei)constantreturns(uintnicerValueWei){returnroundMoneyDownNicely(_rawValueWei);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1252
column: 4
content: functionroundMoneyUpToWholeFinneyET(uint_valueWei)constantreturns(uintvalueFinney){returnroundMoneyUpToWholeFinney(_valueWei);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1257
column: 4
content: functionvalidateNameInternalET(string_name)constantreturns(boolallowed){returnvalidateNameInternal(_name);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1262
column: 4
content: functionextractNameFromDataET(bytes_data)constantreturns(stringextractedName){returnextractNameFromData(_data);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 1267
column: 4
content: functioncomputeNameFuzzyHashET(string_name)constantreturns(uintfuzzyHash){returncomputeNameFuzzyHash(_name);}

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 29
column: 4
content: boolreentryProtector;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 59
column: 4
content: uintconstantsuggestedExtraGasToIncludeWithSends=23000;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 134
column: 4
content: mapping(address=>uint)funds;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 259
column: 4
content: uintconstantminimumNameLength=1;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 260
column: 4
content: uintconstantmaximumNameLength=25;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 261
column: 4
content: stringconstantnameDataPrefix="NAME:";

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 948
column: 4
content: mapping(uint=>uint)kingdomNumbersByfuzzyHash;

SOLIDITY_VISIBILITY :40
SOLIDITY_DEPRECATED_CONSTRUCTIONS :57
SOLIDITY_REVERT_REQUIRE :32
SOLIDITY_UPGRADE_TO_050 :8
SOLIDITY_GAS_LIMIT_IN_LOOPS :3
SOLIDITY_DIV_MUL :7
SOLIDITY_CALL_WITHOUT_DATA :1
