id,path_name
8558,"variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
3415,"typeName UP,expression UP,expression UP,variableDeclarationStatement UP,variableDeclarationStatement DOWN"
11417,"parameter UP,parameterList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
7824,"assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,assemblyFor UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN"
9858,"usingForDeclaration UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN"
7564,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN,expression DOWN"
3398,"expression UP,expressionList UP,expression UP,expression UP,ifStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
9196,"assemblyCall UP,assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
10238,"functionCall UP,emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN,userDefinedTypeName DOWN"
9934,"expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,tupleExpression DOWN"
7441,"expression UP,expressionList UP,functionCall UP,emitStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN"
8718,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
1755,"variableDeclarationStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
10079,"expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
2115,"expressionList UP,expression UP,expression UP,expression UP,expression UP,ifStatement UP,ifStatement DOWN,block DOWN"
2101,"ifStatement UP,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expressionList DOWN"
11073,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
10518,"block UP,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expressionList DOWN"
6130,"versionConstraint UP,pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN"
3289,"expression UP,expressionList UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
6128,"versionConstraint UP,pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN"
4074,"expression UP,expressionStatement UP,forStatement UP,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
5751,"expression UP,expressionList UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN"
4676,"expression UP,expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
10180,"parameterList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
8213,"expression UP,expression UP,expressionStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN"
7261,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
4683,"expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
3675,"expressionList UP,expression UP,expression UP,ifStatement UP,block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
8764,"assemblyCall UP,assemblyCall UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
11057,"expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
5977,"usingForDeclaration UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,userDefinedTypeName DOWN"
3942,"returnParameters UP,functionDefinition UP,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
5683,"structDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN"
798,"variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
4570,"structDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN"
9856,"usingForDeclaration UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
4013,"block UP,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
10140,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
10659,"expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
6709,"expression UP,expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN"
2203,"returnParameters UP,functionDefinition UP,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
10663,"expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
10513,"variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
12200,"versionConstraint UP,pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN"
1894,"expressionStatement UP,block UP,ifStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN"
3721,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN"
10664,"expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
8462,"parameterList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
5641,"block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
11189,"expression UP,expression UP,expression UP,expression UP,expressionList UP,expression UP,expression DOWN"
239,"assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN"
4438,"block UP,block DOWN,returnStatement DOWN,expression DOWN,functionCallArguments DOWN,nameValueList DOWN,nameValue DOWN"
5946,"expression UP,expressionList UP,expression UP,expression UP,expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
8261,"variableDeclarationStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN"
119,"variableDeclarationStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN"
121,"variableDeclarationStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN"
4618,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
11265,"expression UP,expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
2642,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,tupleExpression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
9559,"expression UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN,expression DOWN"
10171,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
8070,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
2835,"expression UP,expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expression DOWN"
5993,"userDefinedTypeName UP,stateVariableDeclaration UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
9493,"assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN"
12660,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
12863,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
7472,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN"
2919,"expressionList UP,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN,expressionList DOWN"
3815,"expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
7646,"expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN"
7489,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,parameterList DOWN"
7648,"expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
8483,"parameterList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN,assemblyCall DOWN"
10667,"expression UP,expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN"
3013,"expression UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
9492,"assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
9185,"assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN"
10669,"expression UP,expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
1989,"expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
10980,"variableDeclaration UP,variableDeclarationStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
8850,"assemblyCall UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
10672,"expression UP,expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
6033,"expressionList UP,modifierInvocation UP,modifierList UP,constructorDefinition UP,constructorDefinition DOWN,block DOWN"
4777,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN,typeName DOWN"
10670,"expression UP,expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
991,"parameter UP,parameterList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
3980,"parameterList UP,returnParameters UP,functionDefinition UP,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
4778,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
2972,"expression UP,expressionList UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN"
10682,"expressionList UP,functionCall UP,emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
3318,"expression UP,expressionList UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN"
9850,"parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
3520,"typeName UP,variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
8021,"assemblyFor UP,assemblyFor DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
3218,"variableDeclarationStatement UP,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
4173,"parameterList UP,functionDefinition UP,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
6691,"parameter UP,parameterList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN"
8049,"assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
4050,"parameterList UP,returnParameters UP,functionDefinition UP,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
4629,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
3465,"expression UP,expressionStatement UP,forStatement UP,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
3261,"expression UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
10746,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
10329,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
1647,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,expressionStatement DOWN,expression DOWN"
5318,"variableDeclaration UP,variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
10326,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
5909,"expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
1457,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,returnStatement DOWN"
4776,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
6689,"parameter UP,parameterList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
5637,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN"
11186,"expressionList UP,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
6962,"parameterList UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN"
10330,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
11937,"emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN,eventParameter DOWN"
12723,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,stateVariableDeclaration DOWN"
6963,"block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN"
1888,"expressionStatement UP,block UP,ifStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
1885,"expressionStatement UP,block UP,ifStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN"
10324,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN"
11493,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN"
10325,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
6397,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN"
8709,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
2527,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
2796,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
5092,"expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
8190,"expression UP,expressionStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN"
1180,"block UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
5758,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,functionCallArguments DOWN,nameValueList DOWN,nameValue DOWN"
5982,"usingForDeclaration UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
8609,"expression UP,expressionStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN"
8757,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
4102,"expressionList UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
5980,"usingForDeclaration UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
12525,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN"
199,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN"
4599,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
10964,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
1830,"block UP,ifStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN"
2520,"modifierInvocation UP,modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
3523,"typeName UP,variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
216,"assemblyCall UP,assemblyCall UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
4624,"expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
4690,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
9555,"assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN"
5094,"expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expressionList DOWN"
11856,"versionConstraint UP,pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
8626,"expression UP,expressionStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN"
11158,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
5816,"nameValueList UP,functionCallArguments UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
5285,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
1829,"block UP,ifStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN"
6483,"versionConstraint UP,pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,structDefinition DOWN,variableDeclaration DOWN,mapping DOWN"
