id,path
1571,55 57 59 27 29 33 34 30 28 14 10
10234,55 57 59 27 29 33 34 30 28 14 12
1427,11 45 27 29 33 34 30 28 60 58 56
487,31 29 30 28
10206,11 11 11 11 45 27 29 33 34 30 28 60
12890,3 83 84 34 30 28 54 12 12 56
2564,11 11 11 11 45 27 29 33 34 30 28 54
9421,15 87 19 25 27 29 33 34 30 28 26 20 88 16
3419,11 11 47 48 28 46 12 12 12
7197,11 11 11 11 45 27 29 33 34 30 28 46
6101,55 11 45 27 51 33 34 30 32 6
8526,9 13 63 64 28 46 12 12 12 12 12 12 12 12
8148,15 15 15 19 21 23 24 22 20 16 16
8821,15 19 21 23 19 25 27 29 33 34 30 6 44
5453,53 27 29 33 34 30 28 14 12 12
7353,51 52 28 60 58
12653,11 11 55 11 45 27 29 33 83 84 34 30
7900,87 19 89 19 20 16 16 16 16 16 16
12371,29 33 83 84 34 30 28 14 10
12888,3 83 84 34 30 28 54 12 12 12
6396,47 27 29 33 83 84 34
11780,11 11 55 11 45 27 29 33 83 84 34 42
5452,53 27 29 33 34 30 28 14 10 62
2292,33 34 68 10
11788,11 11 55 11 45 27 29 33 83 84 34 52
11781,11 11 55 11 45 27 29 33 83 84 34 50
8926,27 29 33 34 30 28 14 12 12 12
6103,55 11 45 27 51 33 34 30 28 54
3079,11 11 47 27 28 48 28 46 12
7633,11 11 45 27 49 33 34 30 28 46 12 12 12
740,45 63 64 28 14 12
3311,55 11 11 47 27 28 46 12 56 12 56 12
738,45 63 64 28 14 10
6527,11 11 11 53 27 29 33 83 84 34 68
9769,11 47 48 28 46 12 12 12 12
6394,47 27 29 33 83 84 4
6993,11 11 55 11 45 27 28 46 12 12 12 12
11777,11 11 55 11 45 27 29 33 83 84 4
12322,11 11 55 11 45 27 29 33 83 84 34 86
5317,9 13 63 27 29 33 34 30 6
5319,9 13 63 27 29 33 34 30 8
3288,11 55 11 11 13 27 28 48 28 46 12
5341,11 45 63 27 29 33 34 30 28 54 12
12896,11 11 11 53 27 29 33 83 84 34 42
4716,27 29 33 34 30 28 14 12 12 56
10263,11 11 11 11 45 27 29 33 34 30 28 14
5759,5 29 33 34 30 28 54 12 78 76
4782,27 29 33 34 30 28 14 12 12 62
5370,27 63 27 29 33 34 30 28 54 12 12
6852,55 69 7 51 33 83 84
11373,11 11 11 11 11 11 45 27 47 27 28 46 12
11779,11 11 55 11 45 27 29 33 83 84 34
10374,5 31 29 33 34 30 28 46 12 12 12 12 12 12
5320,9 13 63 27 29 33 34 30 32
9031,9 13 63 27 29 33 34 30 28 26
9602,53 27 29 33 34 30 28 14 12 56
5323,9 13 63 27 29 33 34 30 28
10938,61 41 33 34 30 6 44
3446,11 45 63 64 28 48 12 12
7957,15 15 15 19 25 27 28
10203,45 27 51 33 34 30 28 60 58
3317,55 11 55 11 45 27 28 48 12
12410,13 27 29 33 83 84 34 80
3430,11 13 27 28 48 12 12 56
261,31 29 33 34
3336,55 11 55 11 45 27 28 48 28
12027,59 27 29 33 83 84 34 30 32 6
8064,15 15 15 17 19 20 90
2294,65 9 67 33 34 68
12411,13 27 29 33 83 84 34 68
9335,27 63 27 29 33 34 30 28 26 20 16 16
8363,11 55 11 11 13 27 28 54 12 56
4976,11 11 55 11 53 27 29 33 34 30 28
10536,31 29 30 28 54 12 12 12 56
7579,11 53 27 29 33 34 30 28 60 58 56
11738,13 27 29 33 83 84 34 50
4974,11 11 55 11 53 27 29 33 34 30 32
2303,65 9 67 33 34 42
12107,13 27 29 33 83 84 34 30
6176,27 29 33 83 84 34 40 38 36
11976,11 11 11 45 27 49 33 83 84 34
10583,81 65 41 33 34 42 66
3357,11 45 27 28 48 28 46 12 56 12
1569,55 57 59 27 29 33 34 30 28 54 12
11737,13 27 29 33 83 84 34 42
2960,55 11 55 11 45 27 28 46 12
10706,5 31 29 33 34 30 28 54 12 12 12 12
108,27 28 26 20 16 16
2307,65 9 67 33 34 50
4971,11 11 55 11 53 27 29 33 34 30 6
533,53 27 47 27 28 60 58 56
10377,5 31 29 33 34 30 28 46 12 12 12 12 12
12539,11 11 11 11 47 27 29 33 83 84 34
4973,11 11 55 11 53 27 29 33 34 30 8
11974,11 11 11 45 27 49 33 83 84 4
12494,45 27 47 27 29 33 83 84 34 30 32 6 44
6356,7 29 33 83 84 34 30 6 44
2923,55 11 11 11 55 11 45 46
4549,41 33 34 68 10
5228,5 31 29 33 34 30 28 46 12 12
4037,31 29 30 28 54 12 12 12 12
4475,11 45 27 47 27 28 46 12 12 56 12
9274,11 11 11 11 11 11 11 45 27 63 27 29 33 34 30 28 26 20 16 16
8062,15 15 15 17 19 20 18
8435,55 11 45 27 28 64 14 10
4505,43 5 31 29 30 28 48 12 12
2968,11 55 11 55 11 45 27 28 46 12 56
6781,7 51 33 83 84 34 52 6 44
1916,29 33 34 30 28 46 12
2680,45 27 29 33 34 30 28 54 72 12 12 12 12
9214,15 87 19 25 27 29 33 34 30 28 64 28 46 12
7252,11 71 53 27 29 33 34 30 28 54
10083,11 11 11 11 45 27 49 33 34 50 28 46 12 56 12
2727,11 71 53 27 29 33 34 30 28 46
8795,19 25 27 29 33 34 30 28 46 12
5866,11 55 11 11 45 27 29 33 34 30 28 54 12 12 56 12
713,11 45 63 64 28 14 12 12
390,45 27 28
2071,65 9 67 68 10 66
4456,31 29 30 28 54 12 78 76 74
11131,43 5 31 29 33 34 30 28 26 20 18 16 16
8851,15 19 21 23 19 25 27 29 33 34 30 28 14 12 12
4677,55 11 11 55 11 45 27 29 33 34 30 28 46 12 12 12
8121,19 89 19 21 23 24 22 20 16 16
12063,59 27 29 33 83 84 34 30 28 14
8237,11 11 11 45 27 28 26 20 24 22 20 18 16 16 16
2643,27 29 33 34 30 28 54 72 12 12 12
1302,29 33 34 30 28 48 12
4913,11 53 27 29 33 34 30 28 54 12 56 12 12 56 12
1635,5 29 33 34 30 28 64 46 12
6351,27 47 27 29 33 83 84 4
12029,59 27 29 33 83 84 34 30 28 48
1997,27 47 27 29 33 34 30 28 48 28 46
5335,13 63 27 29 33 34 30 28 54 12 12
6001,5 51 33 34
12611,7 51 33 83 84 34 52 8 70
10297,11 11 11 11 11 45 27 29 33 34 30 28 46 12 12 12 12 12 12
5527,11 63 27 29 33 34 30 6 44 62
3353,55 11 55 11 45 27 28 48 28 46
6431,27 47 27 29 33 83 84 34
12432,15 87 19 25 27 29 33 83 84 34 68 10
7181,11 55 57 59 27 29 33 34 30 28 46 12
1392,27 47 27 29 33 34 30 28 48 28 54
2588,11 11 45 27 29 33 34 30 28 54 12 12 12
2753,11 12 56 12 12
6003,27 51 33 34
8736,15 15 15 15 15 15 15 19 25 27 29 33 34 30 8
5987,79 33 34
8740,15 15 15 15 15 15 15 19 25 27 29 33 34 30 28
11084,43 5 51 33 34 30 28 46 12 56
10446,45 27 51 33 34 30 28 54 12
4528,27 28 48 12 12 12 56 12
9506,15 87 19 25 27 28 48 12 12
8737,15 15 15 15 15 15 15 19 25 27 29 33 34 30 32
482,7 29 30 28 48 28
9766,43 5 31 29 30 28 14 10 82
12646,3 83 84 34 30 28 46 12 56 12 12
3849,55 11 55 11 45 27 63 27 28
3381,55 11 55 11 45 27 47 27 28 48 28 46 12 56 12 56
8377,43 5 31 29 30 28 14 12 12
5848,11 11 45 27 29 33 34 30 28 54 12 12 56
2671,55 11 11 45 27 29 33 34 30 32 6
481,7 29 30 28 48 12
5725,27 29 33 34 30 28 54 12 56 12 56 12
1530,55 57 59 27 29 33 34 30 28 60 58
1303,29 33 34 30 28 48 28
7110,37 39 33 34 30 28 60 58 56 12
10109,11 11 11 55 11 45 27 49 33 34 50 28 46
11471,11 13 27 29 33 34 30 28 48 28 46 12 12 12
8734,15 15 15 15 15 15 15 19 25 27 29 33 34 30 6
6467,11 45 27 29 33 83 84 34 68 10 66
6239,3 83 84 34 30 32 6
10831,13 27 28 48 28 14 12 12
7139,43 5 51 33 34 30 28 46 12 12
7073,65 41 33 34 68 10
4670,11 55 11 11 55 11 45 27 29 33 34 30 28
8181,27 28 26 20 24 22
8180,27 28 26 20 24 16
10509,11 55 11 11 45 27 28 46 12 56
7251,11 71 53 27 29 33 34 30 32 6
8921,19 25 27 29 33 34 30 28 54 12
4487,11 55 11 11 45 27 28 46 12 12
5511,11 11 45 63 27 29 33 34 30 6 44
5663,27 29 33 34 68 10
854,5 29 30 28 64 28 14 12 12
2228,11 11 11 71 72 12 12
484,7 29 30 28 46 12
9773,13 27 28 48 28 46 12 12 12 12
4668,11 55 11 11 55 11 45 27 29 33 34 30 6
10177,27 49 33 34 30 28 46 12 12 12 12
10569,33 34 80 82
4228,43 5 31 29 30 28 14 12 56
3445,11 45 63 64 28 14 12 56
2549,29 33 34 30 28 54 12
4960,11 11 11 55 11 53 27 29 33 34 30 8
1151,11 47 27 49 33 34 52 28 46 12 12
4958,11 11 11 55 11 53 27 29 33 34 30 6
7601,41 33 34 30 28 60
3844,55 11 55 11 45 27 63 27 28 64 28
718,11 45 63 64 28 48 28 46 12
5768,5 31 29 33 34 30 28 54 12 78 76 74
9527,15 87 19 25 27 28 14 12 56
7372,41 33 34 30 28 54
1070,41 33 34 30 28 48
106,27 28 26 20 18 16
5047,55 11 11 53 27 29 33 34 30
4961,11 11 11 55 11 53 27 29 33 34 30 32
7294,41 33 34 30 28 46
3842,55 11 55 11 45 27 63 27 28 64 46
9882,37 39 33 34 50 28 46 12 56 12
3776,55 11 13 27 28 64 28 46 12 56 12
4963,11 11 11 55 11 53 27 29 33 34 30 28
2484,5 31 29 33 34 30 28 46 12 56
5779,55 11 53 27 29 33 34 30 28 54 12 78
2349,65 41 33 34 50 28 48 12
7816,15 87 19 89 19 20 88 16
10373,5 31 29 33 34 30 28 46 12 72
5443,61 5 31 29 33 34 30 28 54 12 56 12
11858,3 83 84 34 30 28 46
12094,3 83 84 34 30 28 48
4943,55 11 53 27 29 33 34 30 28 54 12 56
3843,55 11 55 11 45 27 63 27 28 64 12
12099,3 83 84 34 30 28 54
5143,55 11 11 55 11 11 53 27 29 33 34 30 28 54 12 12 56 12 12 12
211,15 19 25 27 29 33 34 30 6
332,41 33 34 30 32 6
9307,11 11 11 11 11 11 11 11 11 11 45 27 63 27 29 33 34 30
1893,45 27 47 27 63 27 29 33 34 30 28 48 28 46 12
5363,63 27 29 33 34 30 28 54 12 12 56
5645,55 11 45 27 47 27 29 33 34 30 6 44
2946,11 12 56 12 56
6110,3 83 84 34 30 28 14
2356,65 41 33 34 50 28 48 28
6112,3 83 84 34 30 28 26
2636,29 33 34 30 28 54 72
10597,81 65 41 33 34 30 28
690,13 63 64 46 12
4940,55 11 53 27 29 33 34 30 28 54 12 12
7822,15 87 19 89 19 20 90 20
10595,81 65 41 33 34 30 32
10594,81 65 41 33 34 30 8
4620,11 55 11 45 27 29 33 34 30 28 46 12 56 12 12
10592,81 65 41 33 34 30 6
11311,11 47 48 28 46 12 12 12 12 12
2498,27 29 33 34 30 28 46 12 12 12 12
6997,11 11 11 55 11 45 27 28 46 12 12 12 12
569,7 29 30 28 60
486,7 29 30 28 54
4144,11 11 45 27 28 64
7537,11 11 45 27 49 33 34 30
7911,15 19 89 19 20 16 16 16 16 16 16 16
9213,15 15 87 19 25 27 29 33 34 30 28 64 28 46 12 12 12
12557,11 47 27 29 33 83 84 34 52 6 44
7078,65 41 33 34 40 38
6692,43 5 51 33 83 84 34 80
890,7 29 30 28 64
7642,11 11 45 27 28 54
6455,45 27 47 27 29 33 83 84 34 30 32 6
3905,29 30 28 54 12 56 12 12 56
7023,11 11 45 27 28 60
1389,27 47 27 29 33 34 30 28 48 12 12
7220,11 55 57 59 27 29 33 34 30 28 60 58
9822,11 11 45 27 28 48
3081,11 11 47 27 28 48 28 46 12 56 12
2742,11 11 45 27 28 46
7128,51 33 34 30 28 46 12 12
8238,11 45 27 28 26 20 24 22 20 18 16 16 16
11352,11 11 45 27 47 27 28 14
169,7 29 30 28 26
213,15 19 25 27 29 33 34 30 32
4027,43 5 29 30 28 54 12 12 12 12 12 56
5900,11 11 53 27 29 33 34 30 28 48 12 12 12 56
9281,11 11 11 11 11 11 11 11 45 27 63 27 29 33 34 30 32 6 44
8780,15 19 25 27 29 33 34 30 28
68,15 17 19 20 24 22
212,15 19 25 27 29 33 34 30 8
8803,19 25 27 29 33 34 30 28 26 20
485,7 29 30 28 46
11206,55 56 12 12 12 12 12
480,7 29 30 28 48
2784,11 11 11 55 11 45 27 28 46 12 56 12 12 56
184,7 29 30 32 6
3672,55 11 11 47 27 63 27 28 64 12
11078,51 33 34 30 28 46 12 56
8461,29 30 28 64 28 46 12 12 12 12
3970,43 5 29 30 28 54 12 12 56 12 12 12
10916,65 41 33 34 42 62
5067,11 55 11 11 53 27 29 33 34 30 28 54 12
3673,55 11 11 47 27 63 27 28 64 28
3972,43 5 29 30 28 54 12 12 56 12 12 56
4018,29 30 28 54 12 12 12 12 12
10591,81 65 41 33 34 30
6991,11 11 55 11 45 27 28 46 12 12
2782,11 11 11 55 11 45 27 28 46 12 56 12 12 12
12709,19 21 23 19 25 27 29 33 83 84 34 52 28 46
5303,27 29 33 34 30 28 46 12 12 12 62
10585,81 65 41 33 34 42
10652,27 29 33 34 30 28 46 12 12 12 56
8212,11 11 45 27 28 26
1111,47 27 49 33 34 52 28
4866,11 55 11 45 27 29 33 34 30 28 54 12 56 12
7647,11 11 45 27 28 14
9973,11 11 45 27 49 33 34 50
12473,3 83 84 34 80 82
10586,81 65 41 33 34 52
10895,11 11 45 27 47 27 28 46
10854,11 11 11 13 27 28 48 28 14 12
10851,11 11 11 13 27 28 48 28 14 10
7480,7 29 33 34 50 28 46 12 12
8044,15 87 19 20 90 20 18 16 16
1110,47 27 49 33 34 52 6
9638,13 27 28 46 12 12 12 12
1654,5 29 33 34 30 28 64 28 14
3459,63 64 28 46 12
10757,27 29 33 34 30 28 14 12 56 12
3680,47 27 63 27 28 64 28 46 12 56 12 56
8553,27 28 64 28 46 12 12 12 12 12 12 12 12 12 12
5647,55 11 45 27 47 27 29 33 34 30 28 48
7070,65 41 33 34 42 66
4090,13 27 28 46 12 12 12 62
8446,55 11 45 27 28 64 28 46
9416,15 15 87 19 25 27 29 33 34 30 28 26 20 88 16 16 16
3671,55 11 11 47 27 63 27 28 64 46
7562,29 33 34 30 28 60 58
7580,11 53 27 29 33 34 30 28 60 58 56 12
8059,15 15 17 19 20 90 20 18 16 16 16
11034,27 47 27 29 33 34 30 28 14 12 12
10473,13 27 28 46 12 12 12 56
1090,49 33 34 30 28 48 28 54
1628,29 33 34 30 28 64 28
11005,11 13 27 47 27 29 33 34 30 6
5676,55 11 45 27 47 27 29 33 34 30 32 6
6971,11 41 42
170,7 29 30 28 26 20
1627,29 33 34 30 28 64 12
11368,11 11 11 11 11 11 11 45 27 47 27 28 14 10
1623,29 33 34 30 28 64 14
8051,15 17 19 20 90 20 18 16 16 16
11371,11 11 11 11 11 11 11 45 27 47 27 28 14 12
11007,11 13 27 47 27 29 33 34 30 28
3902,29 30 28 54 12 56 12 12 12
5911,11 55 11 11 53 27 29 33 34 30 28 48 12
11866,43 5 51 33 83 84 34 40
6693,43 5 51 33 83 84 34 42
6758,43 5 51 33 83 84 34 52
3362,45 27 28 48 28 46 12 56 12 56
5944,55 11 11 11 47 27 29 33 34 30 28 54 12 56
11616,43 5 51 33 83 84 34 30
3522,61 9 13 27 28 64 28 48 12
4952,53 27 29 33 34 30 28 54 12 56 12 12 56
8899,15 87 19 21 23 19 25 27 29 33 34 30 28 14 12 12 56
5743,11 55 11 55 11 53 27 29 33 34 30
4149,11 11 45 27 28 64 12
11520,9 67 33 34 86
4146,11 11 45 27 28 64 14
4900,11 11 53 27 29 33 34 30 28 54 12 56 12 12 12
2862,11 47 27 28 14
9460,11 47 27 28 26
5428,61 5 31 29 33 34 30 32
10966,11 11 45 27 29 33 34 30 28 48 28 14 10
2296,9 67 33 34 68
2345,65 41 33 34 50 6
321,35 37 39 33 34 30 32 6
5431,61 5 31 29 33 34 30 28
3043,45 27 47 27 28 48 12 12 56
8310,7 29 30 28 26 20 24 22 20
11015,11 11 11 45 27 47 27 29 33 34 30 28 14
12736,13 27 29 33 83 84 34 42 66 66
11071,11 11 11 11 47 27 29 33 34
433,5 51 52 28
8898,15 87 19 21 23 19 25 27 29 33 34 30 28 14 12 12 12
5425,61 5 31 29 33 34 30 6
4148,11 11 45 27 28 64 46
5427,61 5 31 29 33 34 30 8
9697,11 11 13 27 28 46 12 12
1152,11 47 27 49 33 34 52 28 46
6021,5 51 52 8
49,15 17 19 20 16 16
5126,11 11 55 11 11 53 27 29 33 34 30 28 54
10588,81 65 41 33 34 52 28
4150,11 11 45 27 28 64 28
1626,29 33 34 30 28 64 46
3184,27 28 14 12 12 56 12
2063,11 11 45 27 29 33 34
5124,11 11 55 11 11 53 27 29 33 34 30 32 6
2900,11 11 13 27 28 46 12 56
10351,11 11 11 45 27 47 27 29 33 34 30 28 46
7118,35 37 39 33 34 30 28 46
420,11 45 46
10721,11 11 53 27 29 33 34 30 28 54 12 12 12 12 12
7388,35 37 39 33 34 30 28 54
1532,55 57 59 27 29 33 34 30 28 46 12
10791,55 11 13 27 29 33 34 30 28 48 12
9694,11 11 13 27 28 46 12 72
5325,13 63 27 29 33 34 30
7001,11 55 11 45 27 28 46 12 12 12
7729,15 15 15 16
8966,55 11 11 13 27 29 33 34 30 28 46 12 56
5210,11 11 11 11 53 27 29 33 34 30 6 44
7104,35 37 39 33 34 30 28 60
10587,81 65 41 33 34 52 6
10433,65 41 33 34 52 6
3194,11 11 47 27 28 46 12 56 12
10792,55 11 13 27 29 33 34 30 28 48 28
2305,9 67 33 34 50
4262,11 11 45 63 64 28 46 12 12
4553,9 67 33 34 30
7735,15 15 16 16
2347,65 41 33 34 50 28
2304,9 67 33 34 42
7090,9 67 33 34 40
3567,63 27 28 14
8131,15 15 19 89 19 21 23 24 22 20 88 16
399,11 47 48
1243,27 51 33 34 30 32
1245,27 51 33 34 30 28
1526,55 57 59 27 29 33 34 30 28 48 12
11420,7 51 33 34 30 28 46 12 56 12 12 12
2074,9 67 68 10 66
1242,27 51 33 34 30 8
1240,27 51 33 34 30 6
1527,55 57 59 27 29 33 34 30 28 48 28
11146,39 33 34 30 28 46 12 56
10434,65 41 33 34 52 28
12559,11 47 27 29 33 83 84 34 52 8 70
697,13 63 64 28 14
2789,11 11 55 11 45 27 28 46 12 56
4366,27 28 48 28 54 12 56
10342,11 11 11 45 27 47 27 29 33 34 30 32 6
5162,53 27 29 33 34 30 28 54 12 12 12 12 12
1602,53 27 29 33 34 30 28 64 14 10
3585,63 27 28 64
12746,15 87 19 25 27 29 33 83 84 34 42 66
7121,39 33 34 30 28 46 12 12
4949,53 27 29 33 34 30 28 54 12 56 12 12 12
5158,5 31 29 33 34 30 28 54 12 12 12 12 12 56 12
4073,13 63 64 28 46
89,15 15 19 20
1227,5 51 33 34 30 6 44
5082,11 11 53 27 29 33 34 30 28 54 12 56 12 12 56
3927,53 54 12 12 56 12
4207,5 31 29 30 28 64 28 46 12 12
700,13 63 64 28 48
2589,11 11 45 27 29 33 34 30 28 54 12 12
447,11 47 27 28 46
3005,11 47 27 28 48
525,11 47 27 28 60
51,15 17 19 20 18 16
448,11 47 27 28 54
4303,63 27 28 54
7591,49 50 28 46 12 12 12
7234,11 55 57 59 27 29 33 34 30 28 54 12
1238,5 51 33 34 30 28 54
7129,5 51 33 34 30 28 60
9258,11 11 11 11 11 11 45 27 63 27 29 33 34 30 28 26 20 16 16
1237,5 51 33 34 30 28 46
9605,55 11 13 27 29 33 34 30 28 54 12
2708,11 11 11 71 53 27 29 33 34 30 28 46 12 56
1232,5 51 33 34 30 28 48
3495,11 13 27 28 64 28 14
3947,11 12 12 56 12 12
5416,45 27 63 27 29 33 34 30 28 54 12 12 56 12
11241,11 11 11 11 55 11 45 27 29 33 34 30 28 46 12 56 12 12 12 12 12
10137,11 11 11 55 11 45 27 49 33 34 52 6 44
2251,27 28 54 72 12 12 12 12
7605,39 33 34 30 28 46 12 12 12
10626,5 51 33 34 30 28 54 12 12
2668,55 11 11 45 27 29 33 34 30 6 44
2499,27 29 33 34 30 28 46 12 12 12
2613,11 53 27 29 33 34 30 8 70
2871,55 11 47 27 28 14 12 12 56
2514,69 7 29 33 34 30 6 44
11466,13 27 29 33 34 30 28 14 12 12 12
5434,61 5 31 29 33 34 30 28 54 12 12
10971,11 45 27 29 33 34 30 28 48 28 14 12 12
2626,45 27 29 33 34 30 28 46 12 12 56
573,11 53 54
9267,11 11 11 11 11 11 11 45 27 63 27 29 33 34 30 28 46 12
9600,13 27 29 33 34 30 28 14 12 56
1599,53 27 29 33 34 30 28 14 10
5470,53 27 29 33 34 30 28 14 12
5357,11 63 27 29 33 34 30 28 54 12 12
8437,55 11 45 27 28 64 46 12
9554,19 25 27 28 14 12 56
2121,27 28 48 12 12 12 12 56
9480,11 53 27 47 27 28 26 20 88
10987,13 27 47 27 29 33 34 30
69,15 17 19 20 24 22 20
5783,11 55 11 53 27 29 33 34 30 28 54 12 78 76 74
2625,55 11 45 27 29 33 34 30 28 46 12 12 56
5442,61 5 31 29 33 34 30 28 54 12 56
11094,55 69 7 51 33 34 30 28 46 12 56 12
11447,13 27 29 33 34 30 28 14 12 12
8271,15 15 19 89 19 21 23 19 25 27 28 54
10276,27 29 33 34 30 28 46 12 72
12581,11 11 45 27 47 27 29 33 83 84 34 52 8 70
916,11 55 56
11896,29 33 83 84 34 52 28 60 58 56 12
2441,11 45 27 47 27 49 33 34 30
1972,11 13 27 29 33 34 30 28 46 12 56
5918,53 27 29 33 34 30 28 48 12 12 12 56 12
8766,15 15 19 25 27 29 33 34 30 28 46 12 12
4720,27 29 33 34 30 28 46 12 56 12 12 12 56
7670,11 13 27 29 33 34 30 28 46 12 12
4863,11 55 11 45 27 29 33 34 30 28 54 12 12 12
10199,45 27 51 33 34 30 28 46 12 12
1927,27 29 33 34 30 28 46 12 56
2530,55 11 45 27 29 33 34 30 28 46 12 12 12
2118,27 28 48 12 12 12 12 12
11492,11 11 11 11 11 11 11 45 27 47 27 29 33 34
2540,45 27 29 33 34 30 28 46 12 12 12
8800,19 25 27 29 33 34 30 28 14 10
2417,11 55 11 11 11 11 47 27 49 33 34 30 6 44
8916,19 25 27 29 33 34 30 28 14 12
4887,11 11 11 53 27 29 33 34 30 28 54 12 12
2053,27 29 33 34 30 28 46 12 12
5526,45 63 27 29 33 34 30 28 14 12 12 62
10061,27 49 33 34 50 28 46 12 56 12 12 12
10437,65 41 33 34 30 28
5435,61 5 31 29 33 34 30 28 54 12 12 56
9622,65 41 33 34 30 32
1195,45 27 47 27 49 33 34 30
1189,45 27 47 27 49 33 34 52
2425,11 55 11 11 11 11 47 27 49 33 34 30 8 70
3296,43 5 29 30 28 14 12 56 12
1230,5 51 33 34 30 32 6
1979,13 27 29 33 34 30 28 48 12 12
12178,11 53 27 29 33 83 84 34 30 28 14 10
5421,7 29 33 34 30 32 6 62
631,11 13 27 28 14 12
3033,11 45 27 47 27 28 48 28 46 12
3509,11 13 27 28 64 28 48
628,11 13 27 28 14 10
3773,11 13 27 28 64 28 46
9620,65 41 33 34 30 6
3416,47 48 28 46 12 12 12
9621,65 41 33 34 30 8
3562,9 13 27 28 64 28 48 28 46 12 12 12
3211,29 30 28 14 12 12 56 12
11745,11 13 27 29 33 83 84 4 2
354,7 29 33 34 30 32 6 44
4890,11 11 11 53 27 29 33 34 30 28 54 12 56
1519,55 57 59 27 29 33 34 30 6
1521,55 57 59 27 29 33 34 30 8
5405,55 11 11 45 27 63 27 29 33 34 30 28 54 12 12
1524,55 57 59 27 29 33 34 30 28
6057,69 7 51 33 34
5016,11 55 11 11 55 11 53 27 29 33 34 30 28 54 12 56 12 12
10052,27 49 33 34 50 28 14 12 12
1522,55 57 59 27 29 33 34 30 32
9360,15 19 25 27 29 33 34 30 28 26 20 88
11459,11 11 11 11 13 27 29 33 34 30 28 46 12 56
12244,15 87 19 25 27 29 33 83 84 34 30 8
12242,15 87 19 25 27 29 33 83 84 34 30 6
7076,41 33 34 40 38
10123,49 33 34 50 28 46 12 56 12 12
12579,11 11 45 27 47 27 29 33 83 84 34 52 6 44
736,45 63 64
9874,35 37 39 33 34 50 28 46 12 12 12 12 12 12
4176,7 29 30 28 46 12 12 12 62
4274,61 9 13 27 28 64 28 46 12
11106,29 33 34 30 28 26 20 18 16 16
8041,87 19 20 18 16 16 16
8246,45 27 28 26 20 24 22 20 88 16
7258,31 29 33 34 30 28 46 12 56 12
4729,55 11 11 11 55 11 45 27 29 33 34 30 28 46 12
1478,11 11 47 27 29 33 34 30 28
10572,79 33 34 80 82
7064,41 33 34 42 12
11770,11 55 11 45 27 29 33 83 84 34 50 28 46 12
11155,45 27 51 33 34 30 28 46 12 56
1476,11 11 47 27 29 33 34 30 32
2837,27 28 46 12 56 12 12 56 12
9612,11 55 11 45 27 29 33 34 30 28 54 12 12 56
7034,7 29 30 28 46 12 12 12 12
2253,27 28 54 72 12 12
9933,11 45 27 49 33 34 50 28 14 12
7440,11 55 57 59 27 51 33 34 50 28 46 12 12
9930,11 45 27 49 33 34 50 28 14 10
3281,55 11 11 13 27 28 48 28 46 12
12247,15 87 19 25 27 29 33 83 84 34 30 28
7949,19 89 19 25 27 28
12245,15 87 19 25 27 29 33 83 84 34 30 32
10928,41 33 34 42 62
1475,11 11 47 27 29 33 34 30 8
11228,27 29 33 34 30 28 46 12 56 12 12 12 12
1473,11 11 47 27 29 33 34 30 6
7953,15 15 19 89 19 25 27 28
5386,11 45 27 63 27 29 33 34 30 8
4785,11 45 27 63 27 29 33 34 30 6
1742,9 13 27 63 27 29 33 34 30
3312,27 47 27 28 46 12 56 12 56
7068,41 33 34 42 66
749,11 63 64
11632,49 33 83 84 4 2
2112,11 55 11 11 11 11 47 48 28 46 12
253,27 29 33 34 30 6
12185,11 53 27 29 33 83 84 34 30 28 26 20 18 16
254,27 29 33 34 30 8
9724,81 9 10
125,11 13 27 28 26 20
5215,11 11 11 11 53 27 29 33 34 30 28 54
3046,45 27 47 27 28 48 28 46 12 56 12
6008,41 33 34 42 82
5116,11 11 11 55 11 11 53 27 29 33 34 30 28 54 12 12
5349,45 63 27 29 33 34 30 28 54 12 12
8792,19 25 27 29 33 34 30 6 44
7212,11 11 11 45 27 29 33 34 30 28 60 58
9068,11 45 27 63 27 29 33 34 30 28 26 20 88
12836,13 27 29 33 83 84 34 30 28 54 12 12 12
10313,27 47 27 29 33 34 30 32 6 44
6097,55 11 45 27 51 33 34 30
7053,9 13 27 28 46 12 56 12 12
1194,45 27 47 27 49 33 34 52 28 46
5148,11 11 11 55 11 11 53 27 29 33 34 30 28 54 12 56
3166,27 47 27 28 46 12 56 12 12
12858,13 27 29 33 83 84 34 30 28 54 12 12 56
12878,45 27 29 33 83 84 34 30 28 54 12 12 56
6485,3 83 84 34 68 10
9548,19 25 27 28 48 12 12
6076,55 69 7 51 33 34 30
9561,11 45 27 47 27 28 48 28 54 12
8946,11 11 11 13 27 29 33 34 30 28 46 12 56 12
12876,45 27 29 33 83 84 34 30 28 54 12 12 12
1344,27 29 33 34 30 28
9784,11 45 27 28 48 28 46 12 12 12
255,27 29 33 34 30 32
10727,11 11 11 11 53 27 29 33 34 30 28 46
7829,15 19 89 19 20 88
7834,15 19 89 19 20 90
1995,27 47 27 29 33 34 30 28 48 12 12 12
5387,11 45 27 63 27 29 33 34 30 32
2525,55 11 45 27 29 33 34 30
11384,11 11 11 11 11 45 27 47 27 28 46 12 12
4800,11 45 27 63 27 29 33 34 30 28
6125,1 3 83 84 34 30 28 14 12
3494,11 13 27 28 64 28 14 10
6123,1 3 83 84 34 30 28 14 10
3496,11 13 27 28 64 28 14 12
