id,path_reversename
1070,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN"
106,"assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN"
5047,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
4961,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
7294,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN"
3842,"expressionStatement UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN"
9882,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN"
3776,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
4963,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
2484,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
5779,"functionCallArguments UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN"
2349,"expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
7816,"assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
10373,"tUPleExpression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
5443,"expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
11858,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
12094,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
4943,"expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN"
3843,"expression UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN"
12099,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
5143,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expressionList DOWN"
211,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN"
332,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN"
9307,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
1893,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN"
5363,"expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN"
5645,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
2946,"expressionList UP,expression UP,expressionList UP,expression UP,expression DOWN"
6110,"variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
2356,"block UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
6112,"inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
2636,"tUPleExpression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
10597,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
690,"expression UP,expressionStatement UP,forStatement UP,forStatement DOWN,variableDeclarationStatement DOWN"
4940,"expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN"
7822,"assemblyBlock UP,assemblyFor UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
10595,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
10594,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
4620,"expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
10592,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
11311,"expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,ifStatement DOWN,expression DOWN"
2498,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
6997,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
569,"emitStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
486,"returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
4144,"forStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
7537,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
7911,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyCall DOWN"
9213,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN,assemblyCall DOWN"
12557,"parameter UP,parameterList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN"
7078,"eventParameterList UP,eventDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
6692,"usingForDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
890,"forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
7642,"returnStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
6455,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN"
3905,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
7023,"emitStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
1389,"expression UP,expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN"
7220,"functionCall UP,emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN,expression DOWN"
9822,"ifStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
3081,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
2742,"expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
7128,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN"
8238,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN"
11352,"variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
169,"inlineAssemblyStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
213,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN"
4027,"expressionList UP,expression UP,expression UP,expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
5900,"expressionList UP,expression UP,expression UP,expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
9281,"parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
8780,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN"
68,"assemblyCase UP,assemblySwitch UP,assemblyBlock UP,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN"
212,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN"
8803,"assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN"
485,"expressionStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
11206,"expression UP,expression UP,expression UP,expression UP,expression UP,expressionList UP,expressionList DOWN"
480,"ifStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
2784,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
184,"parameterList UP,returnParameters UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
3672,"expression UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
11078,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN"
8461,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
3970,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
10916,"typeName UP,stateVariableDeclaration UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
5067,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
3673,"block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
3972,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
4018,"expression UP,expression UP,expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
10591,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
6991,"expression UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
2782,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
12709,"expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN"
5303,"typeName UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
10585,"stateVariableDeclaration UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
10652,"expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
8212,"inlineAssemblyStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
1111,"block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,ifStatement DOWN"
4866,"expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
7647,"variableDeclarationStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
9973,"modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
12473,"userDefinedTypeName UP,usingForDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN"
10586,"constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
10895,"expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
10854,"expression UP,variableDeclarationStatement UP,block UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
10851,"variableDeclaration UP,variableDeclarationStatement UP,block UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
7480,"expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
8044,"assemblyCall UP,assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyFor UP,assemblyBlock UP,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
1110,"parameterList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,ifStatement DOWN"
9638,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN"
1654,"variableDeclarationStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,parameterList DOWN"
3459,"expression UP,expressionStatement UP,block UP,forStatement UP,forStatement DOWN"
10757,"expression UP,expressionList UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
3680,"expressionList UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN"
8553,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN"
5647,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
7070,"mapping UP,stateVariableDeclaration UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
4090,"typeName UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN"
8446,"expressionStatement UP,block UP,forStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
9416,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN,assemblyCall DOWN"
3671,"expressionStatement UP,forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
7562,"functionCall UP,emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
7580,"expression UP,expressionList UP,functionCall UP,emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN"
8059,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyFor UP,assemblyBlock UP,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN,assemblyCall DOWN"
11034,"expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN"
10473,"expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN"
1090,"returnStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN"
1628,"block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
11005,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
5676,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
6971,"stateVariableDeclaration UP,stateVariableDeclaration DOWN,expression DOWN"
170,"assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
1627,"expression UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
11368,"variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
1623,"variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
8051,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyFor UP,assemblyBlock UP,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN"
11371,"expression UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
11007,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
3902,"expression UP,expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
5911,"expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN"
11866,"eventDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
6693,"stateVariableDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
6758,"constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
3362,"expressionList UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,expressionStatement DOWN"
5944,"expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expressionList DOWN"
11616,"functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
3522,"expression UP,ifStatement UP,block UP,forStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN,typeName DOWN"
4952,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
8899,"expressionList UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
5743,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN,expression DOWN"
4149,"expression UP,forStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
11520,"enumDefinition UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN,variableDeclaration DOWN"
4146,"variableDeclarationStatement UP,forStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
4900,"expression UP,expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
2862,"variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
9460,"inlineAssemblyStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
5428,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
10966,"variableDeclaration UP,variableDeclarationStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
2296,"structDefinition UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN,variableDeclaration DOWN"
2345,"parameterList UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
321,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN,eventParameter DOWN"
5431,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
3043,"expressionList UP,expression UP,expression UP,ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN"
8310,"assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,modifierList DOWN"
11015,"variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
12736,"mapping UP,mapping UP,stateVariableDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
11071,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
433,"block UP,constructorDefinition UP,constructorDefinition DOWN,parameterList DOWN"
8898,"expression UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
